date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Lower Band,Real Upper Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-09-26,42.47,42.66,42.04,34.993170556,1687400.0,0.2346,1.0318,0.7972,30.5105,35.4176,32.964,73.5991,34.8326,33.3292,8.7568,230.1292,18.5329,True
2013-09-27,42.11,42.77,41.845,35.3491455582,2199800.0,0.2207,1.0731,0.8523,30.5042,35.7526,33.1284,75.3967,35.0114,33.5699,10.2954,219.155,17.4992,True
2013-09-30,42.1,43.29,41.97,35.6637281182,3522900.0,0.2128,1.1183,0.9055,30.5688,36.0846,33.3267,76.8868,35.2117,33.8199,11.665,219.3591,19.4053,True
2013-10-01,43.14,43.635,42.975,35.9451967245,2741100.0,0.2064,1.1635,0.9571,30.6879,36.4033,33.5456,78.1552,35.3789,34.0399,12.1379,227.7513,20.6423,True
2013-10-02,43.07,43.45,42.94,35.9369182361,1736600.0,0.1822,1.1849,1.0027,30.7826,36.6937,33.7381,78.0203,35.5776,34.2818,11.6767,208.4232,20.4516,True
2013-10-03,43.39,43.59,42.826,35.8458548634,2281700.0,0.1426,1.181,1.0384,30.9648,36.9032,33.934,76.4646,35.7482,34.5298,11.8365,192.7827,20.9599,True
2013-10-04,43.42,43.725,43.29,36.0114246318,1724600.0,0.1114,1.1776,1.0662,31.2262,37.0689,34.1475,77.3446,35.8806,34.791,12.2401,188.9413,21.4521,True
2013-10-07,43.5,43.5,42.88,35.5975002108,1458700.0,0.0499,1.1286,1.0787,31.5354,37.1282,34.3318,70.3033,35.8674,35.0086,12.1779,162.7048,19.1603,True
2013-10-08,43.11,43.47,42.36,35.2663606739,2168200.0,-0.0223,1.0509,1.0731,31.7504,37.1752,34.4628,65.2145,35.7316,35.1455,10.2072,142.0988,16.329,False
2013-10-09,42.97,43.06,41.83,34.9352211371,2759400.0,-0.0972,0.9516,1.0488,32.0636,37.1248,34.5942,60.5209,35.5313,35.2299,9.7348,119.7341,13.5329,False
2013-10-10,43.31,43.67,42.575,36.0197031203,3246400.0,-0.0795,0.9495,1.0289,32.4562,37.1215,34.7889,68.4809,35.566,35.3823,11.3176,140.5862,15.8989,False
2013-10-11,43.25,43.5,42.775,35.837576375,1897900.0,-0.0852,0.9225,1.0076,32.959,36.993,34.976,66.0834,35.5313,35.4744,11.3783,130.6628,15.8989,False
2013-10-14,43.13,44.31,43.01,36.6157542866,2018300.0,-0.0438,0.9529,0.9967,33.451,36.9294,35.1902,70.7684,35.7349,35.6047,12.3085,142.1792,18.9447,False
2013-10-15,44.27,44.44,43.58,36.2101083539,1876100.0,-0.0506,0.9335,0.984,33.8033,36.8768,35.34,65.6998,35.9237,35.6781,10.109,136.0798,19.421,False
2013-10-16,44.08,44.6,43.87,36.839273474,1699900.0,-0.021,0.9578,0.9788,34.0317,36.9655,35.4986,69.348,36.3045,35.8045,9.6362,139.1437,20.0093,False
2013-10-17,44.09,45.13,44.0,37.3359827792,2328600.0,0.0214,1.0056,0.9842,34.2381,37.1192,35.6786,71.8781,36.5677,35.9606,10.6127,142.269,21.9294,True
2013-10-18,46.28,46.28,45.05,38.1307176676,2741700.0,0.0887,1.095,1.0063,34.1762,37.5486,35.8624,75.3642,37.0264,36.1461,8.6895,160.5174,25.8566,True
2013-10-21,46.15,47.21,46.05,38.9502880213,4336000.0,0.1693,1.2179,1.0486,34.0085,38.1452,36.0768,78.3319,37.4933,36.3652,10.588,174.6251,28.8021,True
2013-10-22,47.06,47.06,46.4602,38.8012752298,4781400.0,0.1919,1.2885,1.0966,33.9293,38.5936,36.2614,76.5358,38.0115,36.5556,10.5084,165.7239,28.8021,True
2013-10-23,46.51,46.5725,44.71,37.5760589434,5667300.0,0.1078,1.2313,1.1235,34.0762,38.71,36.3931,63.6739,38.1589,36.6649,9.3251,129.7053,19.5581,True
2013-10-24,45.28,45.7,44.96,37.6588438276,3002100.0,0.0444,1.1791,1.1347,34.2404,38.8123,36.5263,64.1106,38.2234,36.7857,7.1261,120.2086,19.5581,True
2013-10-25,45.18,45.9,45.175,37.7747426655,2191200.0,-0.0005,1.134,1.1345,34.367,38.9282,36.6476,64.7462,38.1522,36.9033,7.3182,119.2921,20.2346,False
2013-10-28,45.35,45.75,45.22,37.6754008045,1904800.0,-0.0454,1.0778,1.1232,34.4726,39.0238,36.7482,63.71,37.8973,37.0418,5.6826,112.8598,20.2346,False
2013-10-29,45.87,46.28,45.58,37.9154769687,2216200.0,-0.066,1.0407,1.1067,34.5482,39.1452,36.8467,65.1539,37.7201,37.2184,6.0616,116.8657,22.0317,False
2013-10-30,46.06,46.06,44.4,37.1290205687,2074000.0,-0.1358,0.937,1.0727,34.6438,39.1689,36.9063,57.1697,37.6307,37.3647,6.0069,95.8807,16.1089,False
2013-10-31,45.0,45.61,44.9975,37.6091728971,1739400.0,-0.1515,0.8834,1.0349,34.7669,39.222,36.9945,60.3482,37.6208,37.4706,4.6341,97.7697,16.1089,False
2013-11-01,45.79,45.885,44.57,37.0214002192,2207400.0,-0.2004,0.7844,0.9848,34.8636,39.2264,37.045,54.9953,37.4701,37.5496,4.94,88.4485,14.0352,False
2013-11-04,45.09,45.3,44.6,37.2863118487,1391100.0,-0.2126,0.7191,0.9316,35.0503,39.2085,37.1294,56.8438,37.3923,37.5943,4.1379,84.1221,14.0352,False
2013-11-05,45.04,45.2,44.59,37.2780333603,1248400.0,-0.2181,0.659,0.8771,35.3346,39.1254,37.23,56.7658,37.2648,37.6655,3.9798,80.8256,13.986,False
2013-11-06,45.18,45.489,44.97,37.5595019666,1040500.0,-0.2002,0.6269,0.8271,35.7826,38.9399,37.3612,58.8257,37.3509,37.7135,5.641,85.8543,15.064,False
2013-11-07,45.36,45.5,43.58,36.1438804466,3230900.0,-0.2763,0.4817,0.758,35.8091,38.9258,37.3674,46.808,37.0578,37.634,4.1905,61.029,8.4176,False
2013-11-08,43.73,44.39,43.1,36.7150961476,3606900.0,-0.28,0.408,0.688,35.9838,38.8388,37.4113,51.1247,36.9966,37.5396,2.046,52.6056,6.262,False
2013-11-11,44.44,44.575,43.89,36.5991973097,914000.0,-0.2813,0.3363,0.6177,35.9812,38.8398,37.4105,50.2384,36.8591,37.3829,0.5981,57.5268,6.9869,False
2013-11-12,44.56,45.18,44.31,37.3608182445,1343800.0,-0.2244,0.3371,0.5616,36.1481,38.7879,37.468,55.6517,36.8757,37.2869,1.6652,71.6613,9.3188,False
2013-11-13,44.35,45.38,44.35,37.567780455,986300.0,-0.1689,0.3504,0.5193,36.2162,38.7927,37.5045,57.0132,36.8774,37.2863,1.7489,74.2003,10.0767,False
2013-11-14,44.9,45.09,42.58,35.5561077687,5966000.0,-0.2584,0.1964,0.4547,35.8722,38.9587,37.4155,43.201,36.7598,37.1461,-0.0886,34.3472,2.3758,False
2013-11-15,42.98,44.81,42.89,36.9303368466,4836900.0,-0.2173,0.1831,0.4004,35.8349,38.8759,37.3554,51.7556,36.8028,37.0898,-3.1763,47.6418,2.3758,False
2013-11-18,44.61,44.72,43.855,36.3922350992,1346300.0,-0.2182,0.1276,0.3458,35.8407,38.6144,37.2275,48.6797,36.7615,37.0043,-5.2743,47.996,2.3758,False
2013-11-19,43.84,44.25,42.925,35.5561077687,1229600.0,-0.2639,0.016,0.2799,35.6936,38.4369,37.0653,44.2968,36.4005,36.847,-5.9711,23.0306,1.4346,False
2013-11-20,43.25,43.26,42.45,35.3491455582,1108500.0,-0.2944,-0.0881,0.2063,35.4149,38.493,36.9539,43.2637,35.9568,36.7283,-7.1126,3.1524,3.304,False
2013-11-21,42.93,43.22,42.72,35.6388926529,1543400.0,-0.2815,-0.1455,0.1359,35.2485,38.4574,36.8529,45.1814,35.9733,36.597,-5.4267,7.0783,3.304,False
2013-11-22,43.06,43.52,42.95,35.8458548634,1121900.0,-0.2467,-0.1724,0.0743,35.1534,38.3596,36.7565,46.5636,35.7564,36.5186,-5.1852,13.5365,2.0399,False
2013-11-25,43.93,44.0,43.4,36.1852728887,1600100.0,-0.1909,-0.1644,0.0265,35.1186,38.2454,36.682,48.8307,35.7151,36.4452,-3.8251,26.8929,0.048,False
2013-11-26,43.79,44.86,43.55,37.0462356845,1871200.0,-0.0913,-0.0876,0.0037,35.1692,38.1078,36.6385,54.1207,36.0131,36.4298,-3.0683,49.747,3.3884,False
2013-11-27,44.5,44.81,43.73,36.9800077771,1908600.0,-0.0283,-0.0317,-0.0034,35.1703,38.0918,36.6311,53.6635,36.3393,36.3911,-2.7139,48.8559,3.3884,False
2013-11-29,44.99,45.09,44.66,37.0296787076,1140100.0,0.0159,0.0165,0.0006,35.1982,38.006,36.6021,53.9759,36.6174,36.4502,-1.1401,64.0204,4.4929,True
2013-12-02,45.49,46.21,44.94,37.253197895,2445400.0,0.057,0.0718,0.0148,35.1924,38.035,36.6137,55.4252,36.8989,36.4861,0.7083,85.0515,8.7372,True
2013-12-03,44.93,44.97,44.61,37.0710711497,1618900.0,0.068,0.0998,0.0318,35.199,38.0068,36.6029,53.9423,37.076,36.5175,-0.7285,57.966,7.3083,True
2013-12-04,44.48,44.9,44.42,36.839273474,2644300.0,0.0562,0.1021,0.0459,35.2066,37.9554,36.581,52.0436,37.0346,36.4827,-0.6637,48.0277,6.489,True
2013-12-05,45.53,47.68,45.06,39.3973263961,4594700.0,0.2088,0.3069,0.0981,34.8701,38.4757,36.6729,66.1371,37.5181,36.6047,4.8165,145.3503,16.0289,True
2013-12-06,48.31,48.31,46.95,38.8757816255,2755200.0,0.2592,0.4222,0.1629,34.7871,38.8319,36.8095,62.1474,37.8873,36.826,6.1758,172.4479,17.9579,True
2013-12-09,47.09,47.54,46.55,39.2151996508,2071900.0,0.2975,0.5347,0.2373,34.6578,39.2112,36.9345,63.6753,38.2797,36.9784,7.0962,158.1479,16.2339,True
2013-12-10,47.37,47.41,46.48,38.5777560424,1599700.0,0.263,0.566,0.303,34.654,39.4128,37.0334,58.8919,38.5811,37.1241,6.3601,140.0564,15.9323,True
2013-12-11,46.76,46.99,46.06,38.1721101098,1300500.0,0.1989,0.5517,0.3528,34.6464,39.5015,37.074,56.0225,38.8476,37.2985,4.0062,115.0445,14.1258,True
2013-12-12,46.45,46.49,45.73,37.8740845266,1367800.0,0.1261,0.5104,0.3843,34.6457,39.5329,37.0893,53.9532,38.543,37.4668,2.446,91.7413,12.7222,True
2013-12-13,46.03,46.15,45.605,37.7912996424,1587600.0,0.0651,0.4657,0.4006,34.8452,39.5568,37.201,53.3665,38.3261,37.6103,2.3509,79.1973,12.1907,True
2013-12-16,49.71,50.55,48.36,41.4752269898,12153400.0,0.2549,0.7192,0.4643,34.4312,40.4253,37.4283,69.2886,38.7781,37.9856,12.8096,277.8829,24.8711,True
2013-12-17,50.35,54.54,50.3,44.3395839835,8723000.0,0.539,1.1381,0.599,33.6198,42.0315,37.8257,76.0895,39.9305,38.5292,21.9589,404.624,33.7003,True
2013-12-18,53.45,53.45,52.01,44.2071281687,4278700.0,0.675,1.4428,0.7678,33.3536,43.1628,38.2582,75.2637,41.1375,39.0066,21.3591,380.3598,33.7003,True
2013-12-19,52.95,53.01,51.31,42.7848480339,3036600.0,0.627,1.5516,0.9245,33.54,43.72,38.63,66.9096,42.1196,39.3936,23.1145,307.5888,30.8962,True
2013-12-20,51.43,52.015,51.33,42.9595140153,2888900.0,0.5668,1.6331,1.0662,33.7681,44.224,38.996,67.3859,43.1533,39.7889,20.9155,271.2589,30.8962,True
2013-12-23,52.28,52.28,51.8,43.3005285506,1298800.0,0.5114,1.7055,1.1941,34.0305,44.707,39.3688,68.3393,43.5183,40.192,20.6937,262.7385,31.459,True
2013-12-24,52.31,52.79,52.235,43.7663045012,744800.0,0.4687,1.78,1.3113,34.2923,45.2034,39.7478,69.6381,43.4037,40.6384,20.5416,256.3041,32.5344,True
2013-12-26,52.83,52.95,52.46,43.8494787781,701000.0,0.4107,1.8247,1.4139,34.5018,45.6741,40.088,69.8745,43.3321,41.1057,18.5891,238.1495,32.8704,True
2013-12-27,52.89,53.06,52.61,43.8993833442,804300.0,0.3431,1.8429,1.4997,34.8037,46.0642,40.4339,70.0246,43.555,41.4059,18.968,220.9563,33.1034,True
2013-12-30,52.79,52.85,52.19,43.8328439227,1096200.0,0.2649,1.8308,1.566,35.1857,46.3625,40.7741,69.5298,43.7297,41.7364,17.7613,196.3855,31.3337,True
2013-12-31,52.87,53.3,52.54,43.9817258784,865500.0,0.1972,1.8124,1.6152,35.6009,46.6201,41.1105,70.0374,43.8659,42.0541,15.8855,189.62,32.3142,True
date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,29.48,30.17,28.89,23.1566623103,2303200.0,-0.4253,0.1061,-0.5314,24.9491,21.9248,23.4369,44.9665,23.2015,23.0508,-4.2465,-66.2144,14.3999,True
2012-01-04,28.89,29.09,28.095,22.7606509839,2025400.0,-0.4297,0.0814,-0.5111,24.7546,21.9224,23.3385,42.0978,23.0591,23.0035,-8.5414,-87.256,16.364,True
2012-01-05,28.46,28.75,28.18,22.7926518992,2007500.0,-0.4257,0.0683,-0.494,24.5709,21.9307,23.2508,42.4158,23.0191,22.97,-7.4665,-86.6212,16.364,True
2012-01-06,28.41,28.55,28.02,22.6486477805,2435700.0,-0.4292,0.0519,-0.481,24.2531,22.0262,23.1396,41.3214,22.8895,22.9551,-8.6664,-89.1934,16.7615,True
2012-01-09,29.3,30.39,29.25,24.1766914845,3348500.0,-0.3051,0.1407,-0.4458,24.1822,22.0705,23.1264,54.6303,23.1071,23.0393,-3.5483,-38.051,10.6131,True
2012-01-10,30.52,31.13,30.38,24.5207013236,2682900.0,-0.177,0.2151,-0.3921,24.2221,22.0441,23.1331,56.9836,23.3799,23.138,1.9916,-13.4993,8.2811,True
2012-01-11,30.69,31.65,30.59,24.9607139085,2710300.0,-0.0395,0.2821,-0.3216,24.5526,21.8626,23.2076,59.8386,23.8199,23.3327,7.265,1.8959,6.6739,True
2012-01-12,31.2,31.931,30.82,25.3447248917,1987300.0,0.0993,0.3367,-0.2374,24.9468,21.6733,23.3101,62.1853,24.3303,23.4847,6.5629,14.8893,5.8109,True
2012-01-13,31.52,32.0,31.21,25.2567223747,2427500.0,0.1999,0.3498,-0.1499,25.2573,21.6012,23.4293,61.3057,24.8519,23.6799,9.4485,21.6475,5.5976,True
2012-01-17,31.7,32.26,31.47,25.3207242053,3178200.0,0.2815,0.3452,-0.0636,25.5361,21.5633,23.5497,61.7275,25.0807,23.8201,10.2906,31.0925,4.788,True
2012-01-18,33.0,35.0,32.78,27.1527766043,4427400.0,0.4884,0.4417,0.0468,26.2695,21.241,23.7553,71.3173,25.6071,24.0628,19.9863,105.8373,3.1684,True
2012-01-19,33.88,34.35,33.6,26.8967692822,3154600.0,0.6246,0.4622,0.1623,26.7315,21.2647,23.9981,68.7386,25.9943,24.2911,19.1467,103.9396,3.1684,True
2012-01-20,33.51,34.04,33.34,27.0487736297,2346200.0,0.7362,0.4591,0.2771,27.1972,21.1973,24.1973,69.4415,26.3352,24.5615,17.3793,101.2408,2.4053,True
2012-01-23,33.85,33.9,33.28,26.9287701975,2012400.0,0.8057,0.4229,0.3828,27.5228,21.3318,24.4273,68.1455,26.6696,24.8036,16.6552,98.5958,2.2279,True
2012-01-24,33.59,34.24,33.59,27.0967750026,3077800.0,0.8644,0.3853,0.4791,27.8715,21.3712,24.6213,69.013,27.0248,25.0709,17.5017,109.1793,3.1945,True
2012-01-25,34.55,34.55,33.7,27.1607768332,3035200.0,0.9056,0.3412,0.5644,28.1911,21.4163,24.8037,69.3537,27.0264,25.3378,16.6836,114.832,4.0739,True
2012-01-26,33.96,34.43,33.84,27.2647798078,2553700.0,0.9359,0.2972,0.6387,28.4844,21.5022,24.9933,69.9292,27.1,25.6381,16.5933,114.2276,4.0739,True
2012-01-27,33.84,34.48,33.8,27.1847775196,2946800.0,0.9426,0.2431,0.6995,28.6917,21.7141,25.2029,68.8633,27.1272,25.9309,17.3987,112.1589,4.219,True
2012-01-30,33.6,34.01,33.35,26.9847717992,1659000.0,0.9211,0.1773,0.7438,28.8433,21.9313,25.3873,66.1619,27.1384,26.2199,16.4327,96.8985,2.7956,True
2012-01-31,34.0,34.08,33.37,27.1527766043,1622500.0,0.9072,0.1307,0.7765,28.9588,22.2222,25.5905,67.3158,27.1496,26.4184,16.8724,98.683,3.0052,True
2012-02-01,34.39,34.9,34.14,27.6967921639,3936100.0,0.9294,0.1223,0.8071,29.1102,22.5248,25.8175,70.7736,27.2568,26.6301,15.6778,123.4666,5.4338,True
2012-02-02,34.8,35.18,34.75,28.0008008589,3618800.0,0.9604,0.1226,0.8377,29.1863,22.9728,26.0795,72.5147,27.404,26.8328,20.935,136.3462,6.249,True
2012-02-03,35.28,35.48,34.97,28.1008037191,2381600.0,0.9817,0.1152,0.8665,29.178,23.5119,26.345,73.0799,27.5872,27.0165,23.4087,141.605,7.1213,True
2012-02-06,35.0,35.05,34.14,27.4407848417,1885300.0,0.9346,0.0545,0.8801,28.8877,24.2815,26.5846,63.8022,27.6784,27.1621,22.7671,117.8798,4.3885,True
2012-02-07,34.34,34.64,33.95,27.6647912486,1507600.0,0.9049,0.0198,0.8851,28.8221,24.6959,26.759,65.3995,27.7808,27.3184,13.9849,112.7808,3.7722,True
2012-02-08,34.55,35.0,34.44,27.9087982275,1503200.0,0.8908,0.0045,0.8862,28.7734,25.0833,26.9284,67.0942,27.8232,27.3688,12.4317,122.7922,4.8546,True
2012-02-09,35.01,35.31,34.7909,28.1048038335,1179000.0,0.8852,-0.0008,0.886,28.7612,25.41,27.0856,68.4252,27.844,27.4493,11.564,130.5289,5.7826,False
2012-02-10,34.58,35.4,34.35,27.5927891893,889800.0,0.8299,-0.0449,0.8748,28.6821,25.7139,27.198,61.4666,27.7424,27.4856,10.8641,117.3889,4.311,False
2012-02-13,34.85,35.17,34.015,27.8487965114,1436000.0,0.7975,-0.0618,0.8594,28.5385,26.1167,27.3276,63.4575,27.824,27.5469,9.9062,112.0807,3.2017,False
2012-02-14,34.57,34.94,34.19,27.6087896469,1831900.0,0.744,-0.0923,0.8363,28.2321,26.6518,27.442,60.3268,27.8128,27.5811,8.3075,104.9644,3.2017,False
2012-02-15,34.92,35.48,34.81,27.9848004013,1986400.0,0.7235,-0.0902,0.8137,28.2957,26.6714,27.4836,63.361,27.828,27.636,1.3714,115.7391,4.8879,False
2012-02-16,35.03,35.9499,34.72,28.6888205372,1676900.0,0.7554,-0.0467,0.802,28.4947,26.6517,27.5732,68.2345,27.9448,27.7309,4.6576,121.8629,6.3319,False
2012-02-17,35.67,35.79,34.84,28.1928063505,1840200.0,0.7322,-0.0559,0.7881,28.5566,26.7042,27.6304,62.0083,28.0648,27.7981,5.141,110.3905,6.3319,False
2012-02-21,35.48,35.875,35.278,28.3768116133,2044900.0,0.7203,-0.0542,0.7745,28.6247,26.7809,27.7028,63.3379,28.1704,27.8909,5.826,112.3648,6.5971,False
2012-02-22,35.34,36.3216,35.34,28.7208214524,2433300.0,0.7303,-0.0354,0.7657,28.7624,26.8056,27.784,65.7398,28.3928,27.9955,6.0794,115.8448,7.9894,False
2012-02-23,35.86,37.26,35.71,29.7528509698,4760600.0,0.8121,0.0371,0.775,29.1736,26.6536,27.9136,71.6993,28.7464,28.1325,7.8437,133.2728,10.8297,True
2012-02-24,37.35,37.4,36.17,29.0568310627,1932500.0,0.8114,0.0292,0.7822,29.3196,26.6868,28.0032,63.6934,28.82,28.2029,8.6262,125.1885,11.2454,True
2012-02-27,36.21,37.19,35.54,29.5848461647,2621600.0,0.8437,0.0492,0.7945,29.552,26.6944,28.1232,66.7143,29.0984,28.3019,7.8596,118.5359,8.9218,True
2012-02-28,36.83,37.42,36.56,29.6088468511,2158100.0,0.8614,0.0535,0.8079,29.7224,26.7865,28.2544,66.8487,29.3448,28.4464,10.0265,124.2071,9.6226,True
2012-02-29,36.94,37.7,36.71,30.0888605801,3450300.0,0.9037,0.0766,0.8271,29.982,26.8204,28.4012,69.4875,29.6184,28.608,10.6221,127.5121,10.4755,True
2012-03-01,37.74,37.8,37.16,29.8568539444,1255000.0,0.908,0.0647,0.8432,30.1756,26.8428,28.5092,66.7365,29.6392,28.7379,8.3095,124.1924,10.7813,True
2012-03-02,37.25,37.3,36.33,29.2808374696,1960100.0,0.8551,0.0095,0.8456,30.2549,26.8916,28.5732,60.3781,29.684,28.8163,6.0262,103.3148,7.6769,True
2012-03-05,36.52,36.55,35.29,28.3608111557,2488100.0,0.7305,-0.0921,0.8226,30.257,26.9154,28.5862,51.9137,29.4392,28.8675,3.0158,77.0669,3.9645,False
2012-03-06,34.69,35.48,34.6,28.2488079522,1993600.0,0.6156,-0.1656,0.7812,30.2221,27.0312,28.6266,50.9815,29.1672,28.8942,1.2268,59.9749,1.6011,False
2012-03-07,35.51,35.97,35.26,28.6008180202,1285700.0,0.5467,-0.1876,0.7343,30.207,27.1399,28.6734,53.7765,28.8696,28.9603,3.8395,70.6189,3.1905,False
2012-03-08,36.3,36.82,36.1,29.1368333509,1747800.0,0.5292,-0.1641,0.6933,30.2391,27.2306,28.7348,57.7106,28.7256,29.0371,5.2,87.0206,5.8725,False
2012-03-09,36.52,36.82,36.05,29.4168413595,1330700.0,0.5318,-0.1292,0.661,30.3035,27.2974,28.8004,59.6336,28.7528,29.0856,4.2764,87.4332,5.6974,False
2012-03-12,36.73,36.86,36.1,29.2808374696,872400.0,0.517,-0.1152,0.6322,30.2938,27.4759,28.8848,58.2551,28.9368,29.1582,4.1243,84.8839,5.8241,False
2012-03-13,36.95,37.67,36.875,30.1048610378,1290200.0,0.5652,-0.0536,0.6188,30.4179,27.5773,28.9976,63.702,29.308,29.2734,7.1083,104.4998,8.361,False
2012-03-14,37.6,38.37,37.0,29.6888491393,2228200.0,0.5633,-0.0444,0.6077,30.3992,27.804,29.1016,59.5024,29.5256,29.3379,9.8168,105.4097,10.4802,False
2012-03-15,37.14,37.765,36.89,30.312866987,1624800.0,0.6052,-0.002,0.6072,30.5117,27.9244,29.218,63.3821,29.7609,29.3752,6.8067,106.8688,10.4802,False
2012-03-16,37.84,38.8,37.6704,30.4252557947,2352000.0,0.6401,0.0263,0.6138,30.6756,27.9341,29.3049,64.0468,29.9625,29.4665,8.2996,123.3517,13.5479,True
2012-03-19,37.77,38.16,37.615,30.5537001463,1005800.0,0.6704,0.0453,0.6251,30.7968,28.049,29.4229,64.8285,30.2171,29.5311,6.989,117.3471,13.3365,True
2012-03-20,37.7,38.145,37.5,30.5296168304,1764200.0,0.6846,0.0476,0.637,30.8971,28.164,29.5305,64.5466,30.3021,29.5924,6.6936,114.5459,12.8928,True
2012-03-21,38.09,38.6,37.85,30.7945333056,1360400.0,0.709,0.0576,0.6514,31.053,28.2155,29.6342,66.2752,30.5232,29.6395,6.6387,123.4436,14.2437,True
2012-03-22,38.18,38.34,37.86,30.4653946546,1968000.0,0.6938,0.0339,0.6599,31.1338,28.2059,29.6699,62.2358,30.5537,29.6801,3.2528,114.9044,14.2437,True
2012-03-23,37.81,38.17,37.52,30.5858112342,1486300.0,0.6836,0.019,0.6646,31.2337,28.2589,29.7463,63.117,30.5858,29.7671,2.4102,109.5689,12.8907,True
2012-03-26,38.46,38.85,37.97,31.1798663606,1667800.0,0.7152,0.0405,0.6747,31.4363,28.2158,29.8261,67.1665,30.711,29.955,4.8232,126.5865,14.9396,True
2012-03-27,38.69,39.02,38.38,31.1316997287,1759700.0,0.728,0.0426,0.6854,31.6055,28.1989,29.9022,66.5319,30.8315,30.1472,4.6348,129.5738,15.4452,True
2012-03-28,38.83,38.87,37.79,30.4814501985,1669100.0,0.6778,-0.0061,0.6839,31.6422,28.2015,29.9218,58.533,30.7688,30.2726,3.4584,110.9693,13.0729,False
2012-03-29,37.65,38.37,37.5,30.7784777617,1302400.0,0.6545,-0.0235,0.678,31.7278,28.208,29.9679,60.8374,30.8315,30.382,1.8574,104.3389,11.9233,False
2012-03-30,38.46,39.22,38.15,31.2842273963,2421000.0,0.6691,-0.0071,0.6762,31.8872,28.249,30.0681,64.4422,30.9711,30.5065,5.5095,125.6123,14.514,False
2012-04-02,38.89,39.01,38.11,31.0594497809,1437000.0,0.655,-0.017,0.672,31.8912,28.5148,30.203,61.7362,30.9471,30.6251,7.098,117.0146,14.353,False
2012-04-03,38.61,38.99,38.13,30.8025610776,1231300.0,0.616,-0.0448,0.6608,31.7773,28.8841,30.3307,58.717,30.8812,30.6716,10.2712,111.0109,14.353,False
2012-04-04,38.05,38.13,37.09,30.0318949678,1312500.0,0.5169,-0.1151,0.632,31.6236,29.1809,30.4023,50.741,30.7913,30.6945,6.37,73.4486,10.1883,False
2012-04-05,37.47,37.99,37.35,30.1924504073,1379200.0,0.4462,-0.1486,0.5948,31.5363,29.3738,30.455,52.1906,30.6741,30.6864,3.5328,75.0313,10.1883,False
2012-04-09,37.24,37.7,37.07,30.1683670914,1219800.0,0.3838,-0.1688,0.5526,31.4746,29.5106,30.4926,51.9449,30.4509,30.6693,2.7425,64.7784,9.0822,False
2012-04-10,37.39,37.74,36.57,29.5422008772,2007200.0,0.2806,-0.2176,0.4982,31.4279,29.5834,30.5057,45.9229,30.1475,30.6019,2.7399,45.8749,7.1292,False
2012-04-11,37.05,38.21,36.9,30.0880893716,1594400.0,0.2401,-0.2065,0.4466,31.4286,29.5811,30.5048,51.2066,30.0046,30.5724,1.7827,64.2288,8.6919,False
2012-04-12,37.63,38.45,37.5,30.6219362081,1252500.0,0.2482,-0.1587,0.4069,31.3966,29.7064,30.5515,55.738,30.1226,30.5609,0.5535,83.7141,9.4829,False
2012-04-13,37.92,37.93,37.21,29.9275339321,894100.0,0.1963,-0.1685,0.3648,31.4149,29.6495,30.5322,49.3506,30.0696,30.5251,0.4369,57.1717,8.3298,False
2012-04-16,37.39,37.57,37.0,29.7428951766,1763300.0,0.1387,-0.1809,0.3196,31.4451,29.5511,30.4981,47.7904,29.9845,30.4689,-3.1701,43.5323,7.496,False
2012-04-17,37.37,37.945,37.22,30.296811443,1129600.0,0.1362,-0.1467,0.2829,31.4359,29.5346,30.4853,52.6065,30.1355,30.41,-0.5634,61.4856,8.7711,False
2012-04-18,37.55,37.81,37.11,30.0880893716,883700.0,0.116,-0.1335,0.2495,31.429,29.4973,30.4632,50.7177,30.1355,30.3404,-0.8782,51.9058,8.3257,False
2012-04-19,36.98,37.19,35.61,28.6671737316,2896900.0,-0.0145,-0.2112,0.1967,31.586,29.1277,30.3568,40.1919,29.7445,30.2195,-3.6528,-13.0536,2.5048,False
2012-04-20,35.75,35.75,33.61,27.5192023388,8040000.0,-0.2081,-0.3239,0.1158,31.9508,28.4682,30.2095,34.0711,29.2628,30.0022,-6.7553,-95.3516,4.4566,False
2012-04-23,33.77,33.83,33.14,26.6762862812,4391200.0,-0.4247,-0.4324,0.0077,32.3265,27.7015,30.014,30.4258,28.6495,29.695,-11.3702,-151.296,5.9825,False
2012-04-24,33.19,33.26,32.38,26.2347588224,3724600.0,-0.6248,-0.5059,-0.1188,32.5395,26.9941,29.7668,28.7024,27.8371,29.3734,-14.3887,-178.6006,8.3884,False
2012-04-25,34.53,35.27,34.16,28.0811463772,4019600.0,-0.6271,-0.4066,-0.2205,32.4054,26.8231,29.6143,43.1346,27.4357,29.1919,-9.6105,-81.3089,1.4087,False
2012-04-26,34.69,35.25,34.41,28.1453685531,1624200.0,-0.6167,-0.317,-0.2997,32.3289,26.666,29.4974,43.5603,27.3314,29.0662,-9.3131,-78.4755,1.4087,False
