date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-03-14,34.1,34.26,34.05,26.605228485,1737400.0,0.2519,0.0276,0.2244,26.1226,26.7692,25.4761,65.7527,26.4421,26.1125,1.843,125.4716,14.7424,True
2013-03-15,34.13,34.24,33.85,26.403261787,2971500.0,0.2429,0.0149,0.2281,26.1331,26.7906,25.4756,59.6451,26.4421,26.1575,1.5421,108.5322,12.6712,True
2013-03-18,33.72,34.02,33.65,26.2440188136,1688300.0,0.2204,-0.0061,0.2265,26.1259,26.7752,25.4767,55.3054,26.4165,26.1977,0.0588,88.8869,10.6402,False
2013-03-19,33.83,34.02,33.63,26.3411181876,2430200.0,0.208,-0.0148,0.2228,26.1252,26.7734,25.4769,57.3335,26.4196,26.2453,0.1767,89.5962,10.4377,False
2013-03-20,34.11,34.47,33.835,26.7139797839,3160200.0,0.2256,0.0022,0.2234,26.1516,26.8487,25.4544,64.046,26.4615,26.3085,1.2335,116.1577,14.0369,True
2013-03-21,34.29,34.29,33.99,26.5353169357,2783800.0,0.2226,-0.0006,0.2232,26.1962,26.8712,25.5213,59.2596,26.4475,26.3631,1.8717,106.034,14.0369,False
2013-03-22,34.19,34.44,34.025,26.7528195335,2151700.0,0.2351,0.0095,0.2256,26.2475,26.928,25.567,62.8782,26.5175,26.4196,3.5789,115.5142,15.2114,True
2013-03-25,34.49,34.67,34.25,26.6829079842,2769400.0,0.2366,0.0088,0.2278,26.2996,26.9451,25.654,61.0119,26.6052,26.4628,3.1155,122.4774,16.9803,True
2013-03-26,34.42,34.91,34.42,27.0635375304,2318100.0,0.2655,0.0301,0.2353,26.3714,27.0212,25.7216,66.766,26.7497,26.5094,4.3959,144.504,18.7784,True
2013-03-27,34.57,34.98,34.48,27.0013939311,2900100.0,0.2801,0.0358,0.2443,26.4332,27.0759,25.7904,65.0857,26.8072,26.5604,5.2347,143.7915,19.2968,True
2013-03-28,34.83,35.18,34.1,27.2344324287,4963600.0,0.3069,0.0501,0.2568,26.5091,27.1537,25.8645,68.2919,26.947,26.6122,5.5664,145.3808,15.2361,True
2013-04-01,34.86,35.5,34.85,27.4441670767,3701800.0,0.3412,0.0675,0.2737,26.586,27.2889,25.8831,70.8713,27.0853,26.6816,6.2874,178.4857,17.637,True
2013-04-02,35.61,35.905,35.29,27.8636363725,3392200.0,0.3976,0.0991,0.2985,26.6775,27.5296,25.8253,75.1952,27.3214,26.781,7.0353,207.9033,20.534,True
2013-04-03,35.89,35.95,35.38,27.5451504256,3064300.0,0.4119,0.0907,0.3212,26.7365,27.6548,25.8182,67.0933,27.4178,26.8623,5.7664,190.0724,20.8486,True
2013-04-04,35.45,35.795,35.42,27.6616696745,1849300.0,0.4277,0.0852,0.3425,26.8078,27.7794,25.8362,68.4268,27.5498,26.9395,5.0015,182.1175,20.8486,True
2013-04-05,35.45,35.45,34.65,27.1023772801,3799300.0,0.3905,0.0385,0.3521,26.84,27.8058,25.8742,56.6257,27.5234,26.9727,3.655,127.1094,12.937,True
2013-04-08,34.87,35.06,34.78,27.2344324287,1529900.0,0.3675,0.0124,0.3552,26.8816,27.8401,25.9231,58.439,27.4815,27.0281,2.365,120.0752,12.937,True
2013-04-09,35.24,35.3,34.875,27.3587196275,2618700.0,0.3552,0.0001,0.3552,26.9309,27.881,25.9808,60.1202,27.3805,27.1024,3.4972,128.4692,14.7363,False
2013-04-10,35.31,35.84,35.23,27.809260723,2582900.0,0.3775,0.0179,0.3597,27.0051,27.9857,26.0244,65.5349,27.4333,27.2003,5.257,161.4812,18.5862,True
2013-04-11,35.78,36.16,35.76,28.0345312708,1616400.0,0.4086,0.0392,0.3694,27.0816,28.1304,26.0328,67.8719,27.5079,27.2883,5.7774,183.1121,20.7429,True
2013-04-12,36.11,36.14,35.81,28.0733710204,1801700.0,0.4314,0.0496,0.3818,27.155,28.264,26.046,68.2693,27.7021,27.3908,5.4874,177.6342,20.7429,True
2013-04-15,35.85,36.15,35.26,27.4519350266,3425200.0,0.3948,0.0104,0.3844,27.2074,28.2674,26.1475,56.3246,27.7456,27.4374,5.5783,138.9017,15.3132,True
2013-04-16,35.5,35.78,35.37,27.7005094241,2818800.0,0.3815,-0.0024,0.3838,27.2803,28.2627,26.2978,59.3711,27.8139,27.5053,5.1734,136.3672,15.3132,False
2013-04-17,35.41,35.735,35.245,27.6772055743,3646100.0,0.3648,-0.0152,0.38,27.3471,28.2429,26.4513,58.958,27.7875,27.5462,5.0412,126.4232,14.1071,False
2013-04-18,35.79,35.83,35.16,27.4441670767,2526200.0,0.329,-0.0408,0.3698,27.3836,28.2314,26.5357,54.8678,27.6694,27.5757,3.9455,114.3404,14.7959,False
2013-04-19,35.17,35.48,35.17,27.4985427261,2532600.0,0.3015,-0.0546,0.3562,27.4317,28.1856,26.6779,55.6372,27.5545,27.5933,3.4704,103.4552,14.7959,False
2013-04-22,35.6,35.71,35.095,27.6228299249,1706500.0,0.2865,-0.0558,0.3422,27.4752,28.1651,26.7854,57.4152,27.5887,27.6052,3.6876,107.3398,16.4729,False
2013-04-23,35.87,36.07,35.54,28.0034594711,2486800.0,0.3018,-0.0323,0.3341,27.5413,28.1647,26.9178,62.3644,27.6492,27.6145,4.0381,134.4468,19.0103,False
2013-04-24,36.14,36.2499,35.9799,27.9956915212,1665100.0,0.3097,-0.0195,0.3292,27.5879,28.2008,26.975,62.2063,27.7129,27.6446,3.8382,143.5065,20.2416,False
2013-04-25,36.17,36.33,36.0609,28.1821223193,1847400.0,0.3273,-0.0016,0.3289,27.6469,28.2499,27.044,64.5191,27.8605,27.6793,3.8593,146.2529,20.7868,False
2013-04-26,36.23,36.31,35.85,27.8636363725,2156900.0,0.3119,-0.0136,0.3255,27.6784,28.2571,27.0996,58.0205,27.9335,27.73,3.2121,124.7601,18.6155,False
2013-04-29,35.99,36.25,35.825,28.0656030705,1419000.0,0.3124,-0.0104,0.3229,27.7094,28.3011,27.1177,60.7094,28.0221,27.7854,2.1127,123.4229,18.359,False
2013-04-30,36.05,36.42,36.02,28.2831056683,2111400.0,0.3266,0.003,0.3236,27.7304,28.3703,27.0906,63.4134,28.078,27.8471,1.4343,132.7942,19.5618,True
2013-05-01,36.48,36.63,36.21,28.1976582192,2142800.0,0.3272,0.0029,0.3243,27.763,28.4278,27.0982,61.6281,28.1184,27.873,1.8915,133.5116,21.0235,True
2013-05-02,36.51,36.93,36.37,28.6637352145,2302600.0,0.3611,0.0294,0.3317,27.8131,28.5826,27.0437,67.0494,28.2147,27.9149,3.1708,150.8202,23.0549,True
2013-05-03,37.01,37.47,36.64,29.0288288609,2700400.0,0.4127,0.0648,0.3479,27.9095,28.7752,27.0437,70.5423,28.4478,27.9786,5.6982,171.1201,26.5148,True
2013-05-06,37.23,37.32,36.96,28.8268621629,1897000.0,0.4323,0.0675,0.3648,27.9891,28.8843,27.0939,66.3721,28.6,28.0703,6.4461,161.3947,26.5148,True
2013-05-07,37.09,37.26,37.0,28.8035583131,1339800.0,0.4408,0.0609,0.38,28.0613,28.9744,27.1483,65.8906,28.7041,28.1438,5.5524,153.2594,26.5148,True
2013-05-08,36.92,37.23,36.92,28.8812378123,1307900.0,0.4487,0.055,0.3937,28.1149,29.0865,27.1434,66.7521,28.8408,28.2241,3.8783,146.3674,25.6346,True
2013-05-09,37.08,37.59,37.08,29.0676686105,2047000.0,0.4646,0.0567,0.4079,28.1666,29.2218,27.1114,68.7798,28.9216,28.3323,3.9546,155.1203,27.9292,True
2013-05-10,37.52,37.76,37.36,29.316243008,1509900.0,0.4917,0.067,0.4247,28.2287,29.3952,27.0623,71.2818,28.9791,28.4535,4.4826,163.3826,28.9816,True
2013-05-13,37.62,37.77,37.47,29.1531160596,1279200.0,0.4942,0.0556,0.4386,28.3138,29.4893,27.1382,67.4794,29.0444,28.5555,4.4813,154.4919,29.0435,True
2013-05-14,37.64,38.21,37.635,29.6735687045,2507500.0,0.5321,0.0748,0.4573,28.4124,29.6921,27.1328,72.4949,29.2184,28.6668,6.7915,170.9885,31.7103,True
2013-05-15,38.14,38.66,38.06,30.023126451,3229000.0,0.5836,0.1011,0.4825,28.5297,29.9416,27.1179,75.2425,29.4467,28.802,8.1853,186.6293,34.2792,True
2013-05-16,38.54,38.58,37.905,29.4716020065,2798000.0,0.5733,0.0726,0.5007,28.6311,30.0073,27.2549,64.3719,29.5275,28.888,7.6751,161.3285,32.5328,True
2013-05-17,38.23,38.54,38.18,29.922143102,2095100.0,0.5946,0.0752,0.5195,28.7523,30.135,27.3695,68.3714,29.6487,29.0252,8.6246,169.2687,32.5328,True
2013-05-20,38.33,38.52,38.06,29.6580328046,1748100.0,0.5835,0.0512,0.5323,28.854,30.188,27.5201,63.8683,29.7497,29.1314,7.8689,154.8204,31.167,True
2013-05-21,38.17,38.345,38.06,29.6696847295,1499600.0,0.5691,0.0294,0.5397,28.9374,30.2565,27.6182,63.9805,29.7489,29.2238,6.3072,146.5967,31.167,True
2013-05-22,38.26,38.55,37.77,29.5026738062,1888000.0,0.538,-0.0013,0.5393,29.0127,30.2792,27.7462,61.0698,29.6448,29.3108,6.3451,136.4782,27.8734,False
2013-05-23,37.69,38.2,37.69,29.4793699564,1901400.0,0.5056,-0.027,0.5326,29.0776,30.2993,27.8558,60.6572,29.6464,29.3652,5.1473,123.5906,26.9789,False
2013-05-24,37.76,37.89,37.59,29.4094584071,1715200.0,0.4689,-0.0509,0.5198,29.1549,30.2485,28.0612,59.3681,29.5438,29.3906,4.3514,110.2438,25.8598,False
2013-05-28,38.24,38.66,38.16,29.720176404,1660200.0,0.4596,-0.0482,0.5078,29.2376,30.2353,28.2399,63.1022,29.5563,29.4501,6.6483,135.5774,30.6462,False
2013-05-29,37.96,38.06,37.56,29.3861545573,2033700.0,0.4204,-0.0699,0.4903,29.2927,30.1902,28.3953,57.0622,29.4996,29.489,4.503,102.9611,24.2878,False
2013-05-30,37.83,38.05,37.57,29.3317789079,1888600.0,0.3806,-0.0878,0.4684,29.3495,30.0931,28.6058,56.1251,29.4654,29.519,3.8766,98.0499,24.2878,False
2013-05-31,37.54,38.0,37.23,28.920077562,3350000.0,0.3122,-0.1249,0.4371,29.3623,30.066,28.6586,49.5275,29.3535,29.5091,2.8974,78.9838,20.8412,False
2013-06-03,37.49,37.69,37.23,29.0365968108,2616300.0,0.2644,-0.1382,0.4026,29.3627,30.0656,28.6597,51.2647,29.279,29.4905,0.5871,73.355,20.8412,False
2013-06-04,37.44,37.6,36.92,28.819094213,1818700.0,0.2065,-0.1568,0.3634,29.3623,30.0664,28.6581,47.9631,29.0987,29.4682,0.7503,58.7681,17.7619,False
2013-06-05,37.06,37.11,36.4843,28.4773044164,1820900.0,0.1316,-0.1854,0.317,29.346,30.1134,28.5785,43.2709,28.917,29.3885,-0.4026,32.1984,13.6236,False
2013-06-06,36.14,36.77,36.14,28.5239121159,2142200.0,0.0751,-0.1935,0.2686,29.3281,30.1525,28.5037,44.0703,28.7554,29.2885,-1.2356,18.7822,10.5029,False
2013-06-07,36.9,37.19,36.695,28.8579339626,1242000.0,0.0566,-0.1696,0.2262,29.3176,30.1601,28.4751,49.5312,28.743,29.2476,-1.0641,43.0808,13.4517,False
2013-06-10,37.09,37.26,36.9,28.8035583131,1133600.0,0.0372,-0.1512,0.1884,29.292,30.1638,28.4201,48.7018,28.6964,29.1731,-1.3242,44.944,13.9324,False
2013-06-11,36.89,37.19,36.72,28.5394480157,1392400.0,0.0004,-0.1504,0.1508,29.2613,30.1917,28.3309,44.7981,28.6404,29.0985,-1.5356,31.4725,12.3015,False
2013-06-12,36.95,37.01,36.56,28.3996249171,1862100.0,-0.0395,-0.1523,0.1128,29.1976,30.1794,28.2158,42.8498,28.6249,29.0138,-3.1405,18.8792,10.8669,False
2013-06-13,36.63,37.205,36.48,28.8268621629,1602900.0,-0.0363,-0.1192,0.083,29.1378,30.0547,28.2208,49.9726,28.6855,28.9688,-3.7636,30.3004,12.2561,False
2013-06-14,37.07,37.3484,36.95,28.8501660127,1391000.0,-0.0315,-0.0915,0.0601,29.1067,30.0184,28.195,50.3343,28.6839,28.9268,-3.1923,41.9153,13.2671,False
2013-06-17,37.44,38.0,37.36,29.3939225072,2278600.0,0.0161,-0.0352,0.0513,29.0803,29.9241,28.2365,57.9381,28.802,28.9258,-1.4011,77.9721,17.6514,False
2013-06-18,37.84,37.93,37.47,29.3628507075,1640900.0,0.0506,-0.0005,0.0511,29.0655,29.8781,28.2529,57.4,28.9667,28.902,-1.5317,75.8283,17.6514,False
2013-06-19,37.76,37.9,37.34,29.0210609109,1520800.0,0.0498,-0.001,0.0509,29.0331,29.797,28.2692,51.7376,29.091,28.8776,-1.1605,60.3142,16.437,False
2013-06-20,36.95,37.19,36.69,28.5394480157,2798600.0,0.0103,-0.0325,0.0428,28.9849,29.7458,28.2241,45.0309,29.0335,28.8248,-3.5279,12.0302,10.6304,False
2013-06-21,36.96,37.29,36.67,28.8734698624,3338600.0,0.0058,-0.0296,0.0354,28.9546,29.6818,28.2275,49.8606,29.0382,28.8217,-2.3822,22.3623,11.3223,False
2013-06-24,36.99,37.365,36.84,28.9239615369,3213400.0,0.0062,-0.0233,0.0295,28.9304,29.627,28.2338,50.5641,28.9442,28.8142,-1.3856,28.1259,11.8428,False
2013-06-25,37.67,37.732,37.14,29.2307955589,2003500.0,0.031,0.0012,0.0298,28.9059,29.5192,28.2926,54.7021,28.9177,28.8416,-2.4004,53.9418,14.3449,True
2013-06-26,37.88,38.14,37.62,29.5104417561,2377800.0,0.0723,0.034,0.0383,28.9121,29.5469,28.2773,58.1249,29.0156,28.9105,0.2102,84.8113,17.0079,True
2013-06-27,36.97,37.0,35.745,28.4306967168,7255200.0,0.0178,-0.0164,0.0342,28.8671,29.5042,28.2299,44.2826,28.9939,28.9043,-2.7595,-34.9292,2.1638,False
2013-06-28,36.16,36.77,36.0,28.3607851675,4584900.0,-0.0308,-0.052,0.0212,28.8391,29.5125,28.1657,43.5629,28.8913,28.8711,-3.2368,-38.5462,2.1638,False
2013-07-01,36.43,36.88,36.32,28.4773044164,2307100.0,-0.0591,-0.0643,0.0051,28.8111,29.4958,28.1265,45.1546,28.802,28.8494,-2.1491,-25.6172,2.9111,False
2013-07-02,36.79,37.26,36.62,28.6948070142,2939000.0,-0.0634,-0.0548,-0.0086,28.8049,29.4914,28.1184,48.0831,28.6948,28.8597,-0.9043,-0.7505,5.4483,False
2013-07-03,36.86,37.36,36.81,28.8657019125,901300.0,-0.0523,-0.035,-0.0173,28.8243,29.4945,28.1542,50.3164,28.5659,28.8908,0.6737,12.2267,6.105,False
2013-07-05,37.5,37.7,37.14,29.215259659,1219400.0,-0.0151,0.0017,-0.0169,28.8589,29.5348,28.183,54.5968,28.7228,28.9167,2.5292,45.9318,8.3068,True
2013-07-08,37.99,38.06,37.67,29.5492815057,2509300.0,0.0408,0.0461,-0.0053,28.8935,29.6333,28.1536,58.2769,28.9605,28.9633,2.3393,86.4525,10.5651,True
2013-07-09,38.2,38.235,37.98,29.6347289548,1674300.0,0.0909,0.077,0.0139,28.935,29.7405,28.1296,59.1837,29.192,28.9794,2.6167,103.075,11.6409,True
2013-07-10,38.04,38.62,38.04,29.8910713023,1558600.0,0.1497,0.1086,0.0411,29.0026,29.8869,28.1183,61.8488,29.4312,29.0146,3.8451,125.5023,13.9565,True
2013-07-11,38.72,38.99,38.71,30.2095572491,1759700.0,0.2194,0.1426,0.0767,29.0931,30.0769,28.1093,64.8997,29.7,29.0938,5.3499,167.2862,16.1053,True
2013-07-12,39.47,39.49,38.89,30.6057226952,2299800.0,0.3031,0.1811,0.122,29.1821,30.3566,28.0075,68.2803,29.9781,29.2316,6.1416,197.4418,18.8889,True
2013-07-15,39.02,39.37,38.98,30.3105405981,1855300.0,0.3417,0.1757,0.1659,29.2551,30.5164,27.9937,63.4052,30.1303,29.3274,5.4128,177.1879,18.8889,True
2013-07-16,39.0,39.22,38.97,30.3416123978,1402900.0,0.3705,0.1636,0.2068,29.3025,30.6494,27.9555,63.6975,30.2717,29.4219,3.2105,167.9255,18.8074,True
2013-07-17,39.34,39.34,39.06,30.4503636967,1685500.0,0.3975,0.1525,0.245,29.3568,30.7939,27.9198,64.7533,30.3836,29.5032,3.7174,173.5533,19.4813,True
2013-07-18,39.25,39.51,39.17,30.5746508955,1366300.0,0.4241,0.1433,0.2808,29.4345,30.9561,27.913,65.9654,30.4566,29.5741,4.248,180.6273,20.4327,True
2013-07-19,39.44,39.509,39.23,30.5668829456,1688100.0,0.4394,0.1269,0.3125,29.5359,31.0754,27.9963,65.8138,30.4488,29.7166,6.2355,174.0373,20.4327,True
2013-07-22,39.62,39.65,39.29,30.6057226952,1782000.0,0.4496,0.1096,0.3399,29.6225,31.1977,28.0472,66.2295,30.5078,29.8662,6.3288,173.5309,21.2311,True
2013-07-23,39.66,39.66,39.15,30.4503636967,2017100.0,0.44,0.08,0.3599,29.6988,31.2792,28.1184,62.9493,30.5296,29.9978,6.1421,156.4248,20.0151,True
2013-07-24,39.49,39.5,39.04,30.4658995966,1495900.0,0.4287,0.055,0.3737,29.7606,31.3594,28.1618,63.1449,30.5327,30.1158,4.6857,142.9981,19.061,True
2013-07-25,39.02,39.275,38.935,30.4814354964,7128300.0,0.4162,0.034,0.3822,29.8091,31.4334,28.1849,63.3522,30.5141,30.2235,2.9759,128.4957,18.1491,True
2013-07-26,39.0,39.27,38.84,30.5047393462,7355900.0,0.4035,0.0171,0.3865,29.9128,31.4333,28.3923,63.6804,30.5016,30.3095,6.1351,121.5179,17.3224,True
2013-07-29,39.12,39.33,39.11,30.5047393462,6125900.0,0.389,0.002,0.387,30.02,31.3817,28.6583,63.6804,30.4814,30.3732,6.9622,125.8276,17.6923,True
2013-07-30,39.1,39.33,38.88,30.4736675465,2349300.0,0.3707,-0.013,0.3837,30.1198,31.2944,28.9453,62.8192,30.4861,30.4291,7.6032,132.2763,19.8444,False
2013-07-31,39.09,39.59,38.92,30.912588684,3518900.0,0.3872,0.0028,0.3844,30.2307,31.2554,29.206,69.1367,30.5754,30.4972,7.2099,149.936,21.3931,True
2013-08-01,39.61,40.48,39.41,31.6963764295,3087000.0,0.4582,0.059,0.3992,30.3723,31.3856,29.3589,76.7085,30.8184,30.5964,9.3266,204.3129,26.3471,True
2013-08-02,40.84,40.84,40.1,31.9550263855,2822900.0,0.5292,0.1041,0.4252,30.5092,31.5978,29.4207,78.5676,31.1085,30.6863,9.3041,225.422,28.2082,True
2013-08-05,40.49,40.619,40.41,31.7512415717,2592600.0,0.5626,0.1099,0.4527,30.6193,31.7422,29.4965,73.6079,31.3578,30.7824,7.6843,206.2904,28.2082,True
2013-08-06,40.39,40.69,40.37,31.7590794492,1832600.0,0.583,0.1042,0.4787,30.7256,31.8576,29.5935,73.6764,31.6149,30.8769,7.3788,193.5401,28.5763,True
2013-08-07,40.46,40.48,40.1,31.6101597775,1565200.0,0.5804,0.0813,0.4991,30.8115,31.9381,29.6849,69.9801,31.7544,30.9542,5.7597,167.0287,26.0763,True
2013-08-08,40.58,40.58,40.21,31.5474567579,1514200.0,0.5668,0.0542,0.5126,30.8784,32.0129,29.7439,68.4313,31.7246,31.019,5.0149,159.6933,26.6137,True
2013-08-09,40.07,40.585,40.01,31.6650249197,1627500.0,0.559,0.0371,0.5219,30.9314,32.1082,29.7546,69.7752,31.6666,31.0922,3.698,149.9829,24.7688,True
2013-08-12,40.1,40.59,40.05,31.6336734099,1203300.0,0.5441,0.0177,0.5263,30.9975,32.176,29.819,68.9367,31.6431,31.1608,4.0269,141.6847,24.7966,True
2013-08-13,40.5,40.56,40.16,31.5944840226,1775800.0,0.523,-0.0026,0.5257,31.0602,32.2257,29.8947,67.8449,31.6102,31.237,4.3476,134.7525,24.7966,False
2013-08-14,40.36,40.38,39.92,31.3671855764,1479800.0,0.4824,-0.0346,0.517,31.106,32.2438,29.9683,61.7657,31.5616,31.2971,3.5676,115.0352,22.5439,False
2013-08-15,39.82,39.82,39.46,30.9909674585,1923500.0,0.4151,-0.0815,0.4966,31.1268,32.2399,30.0138,53.2966,31.4503,31.3311,1.6919,83.4616,18.3787,False
2013-08-16,39.47,39.58,39.24,30.8185341545,1548500.0,0.3439,-0.1222,0.4661,31.1394,32.2324,30.0465,49.9343,31.281,31.352,1.0815,68.4637,16.4536,False
2013-08-19,39.27,39.62,39.25,30.8498856643,1342300.0,0.2867,-0.1435,0.4302,31.1516,32.2258,30.0775,50.5421,31.1242,31.375,0.8239,67.6306,16.704,False
2013-08-20,39.51,39.78,39.32,30.9909674585,1308700.0,0.2499,-0.1443,0.3941,31.1787,32.2071,30.1502,53.277,31.0035,31.4095,1.2055,72.3174,17.7076,False
2013-08-21,39.35,39.63,39.06,30.7088038701,1186700.0,0.1957,-0.1588,0.3544,31.1908,32.1906,30.191,47.6328,30.8718,31.3959,1.2323,56.902,15.4098,False
2013-08-22,39.4,39.63,39.21,30.9204265614,1111700.0,0.1678,-0.1493,0.3171,31.2128,32.1676,30.2579,51.7411,30.8577,31.3442,1.8122,62.1596,15.4098,False
2013-08-23,39.47,39.59,39.14,30.8106962771,1303500.0,0.1354,-0.1454,0.2808,31.228,32.1461,30.31,49.5802,30.8562,31.2679,1.7224,56.0405,14.7859,False
2013-08-26,39.31,39.41,39.08,30.6696144829,871900.0,0.0971,-0.1469,0.244,31.2363,32.1309,30.3417,46.8829,30.8201,31.1958,1.1054,47.2432,14.2475,False
2013-08-27,38.72,38.81,38.46,30.1523145708,1539600.0,0.0248,-0.1754,0.2002,31.2202,32.1783,30.2621,38.6273,30.6524,31.0887,-1.3221,13.5268,8.8812,False
2013-08-28,38.57,38.7,38.46,30.207179713,1287600.0,-0.0278,-0.1824,0.1546,31.185,32.2334,30.1365,39.8313,30.552,30.9951,-2.248,11.5597,8.8812,False
2013-08-29,38.47,38.83,38.33,30.2463691003,1294300.0,-0.0655,-0.1761,0.1106,31.1125,32.2089,30.016,40.7213,30.4172,30.9084,-4.0761,10.8287,7.7834,False
2013-08-30,38.51,38.75,38.336,30.3169099974,2261400.0,-0.0887,-0.1594,0.0707,31.0305,32.1075,29.9536,42.3654,30.3185,30.8185,-5.1175,9.2557,7.7834,False
2013-09-03,38.96,39.15,38.34,30.2306933454,1579800.0,-0.1128,-0.1468,0.034,30.9545,32.0319,29.8771,40.8806,30.2307,30.725,-3.6165,13.3572,10.6501,False
2013-09-04,36.8,38.92,36.8,30.4423160367,2073100.0,-0.1134,-0.118,0.0045,30.8887,31.9214,29.856,45.8697,30.2887,30.6482,-4.35,-18.1612,1.3562,False
2013-09-05,38.77,39.08,38.68,30.5285326887,977000.0,-0.1058,-0.0883,-0.0175,30.8346,31.8229,29.8464,47.7929,30.353,30.5923,-3.4585,23.8726,0.2073,False
2013-09-06,39.1,39.45,38.52,30.7009659927,1440400.0,-0.0848,-0.0538,-0.031,30.7923,31.7258,29.8588,51.4863,30.4439,30.5729,-2.7846,31.2918,2.3944,False
2013-09-09,39.34,39.5865,39.15,30.9909674585,964500.0,-0.0443,-0.0107,-0.0337,30.7586,31.6085,29.9086,56.9716,30.5787,30.5844,-2.4603,54.5875,3.336,False
2013-09-10,39.7,40.09,39.685,31.343671944,1344700.0,0.0161,0.0398,-0.0237,30.7441,31.5421,29.946,62.4972,30.8013,30.6174,-1.2318,86.3167,6.7117,True
2013-09-11,39.94,40.5,39.94,31.7355658168,1603100.0,0.0944,0.0945,-0.0001,30.7511,31.581,29.9213,67.4702,31.0599,30.667,-0.1479,110.3586,9.3338,True
2013-09-12,40.35,40.6951,40.26,31.5709703902,1092200.0,0.1417,0.1134,0.0283,30.7613,31.6255,29.8972,63.6708,31.2684,30.7245,0.7803,114.6438,10.5504,True
2013-09-13,40.34,40.425,40.095,31.6101597775,925600.0,0.1802,0.1215,0.0586,30.7923,31.7285,29.8561,64.1853,31.4503,30.7705,1.5193,103.328,9.2891,True
2013-09-16,40.6,40.85,40.58,31.8609718561,1104800.0,0.2283,0.1357,0.0926,30.8444,31.8903,29.7985,67.3554,31.6243,30.8405,3.2087,130.0018,11.9214,True
2013-09-17,40.72,40.79,40.57,31.9158369983,983200.0,0.2677,0.1401,0.1276,30.8977,32.0432,29.7522,68.0189,31.7387,30.9236,2.9531,126.9271,11.8437,True
2013-09-18,40.66,41.16,40.64,32.0765134861,1736300.0,0.3084,0.1447,0.1638,30.952,32.2076,29.6964,69.9361,31.8069,31.0518,3.4691,138.7722,14.0868,True
2013-09-19,41.04,41.15,40.89,32.221514219,1173400.0,0.3484,0.1477,0.2007,31.0276,32.393,29.6623,71.5832,31.937,31.1861,3.8355,143.8088,14.0868,True
2013-09-20,41.18,41.24,40.93,32.1274596896,2562200.0,0.3682,0.134,0.2342,31.088,32.5334,29.6425,68.9576,32.0405,31.3115,4.0626,138.398,14.6332,True
2013-09-23,40.94,41.0,40.38,31.876647611,2051700.0,0.3595,0.1003,0.2593,31.1413,32.6201,29.6624,62.4163,32.0436,31.4155,3.5615,108.9409,10.2746,True
2013-09-24,40.71,40.87,40.52,31.9079991208,1383000.0,0.3511,0.0735,0.2776,31.2032,32.7014,29.705,62.8878,32.042,31.5273,3.7046,107.7345,10.2746,True
2013-09-25,40.63,40.82,40.44,31.8139445914,1363100.0,0.333,0.0443,0.2887,31.2863,32.7253,29.8472,60.4503,31.9895,31.6188,5.1791,98.7135,9.6474,True
2013-09-26,40.71,40.99,40.61,31.9785400179,1345600.0,0.3282,0.0316,0.2966,31.3748,32.7541,29.9956,63.1298,31.9409,31.7154,5.9173,109.798,10.7444,True
2013-09-27,40.74,40.77,40.22,31.6258355324,2026300.0,0.2925,-0.0033,0.2958,31.4438,32.7249,30.1627,54.6318,31.8406,31.7771,4.9961,78.2051,7.694,False
2013-09-30,40.01,40.77,40.0,31.8531339786,3255600.0,0.2794,-0.0131,0.2925,31.5206,32.7026,30.3386,58.49,31.8359,31.8346,5.2129,77.2053,6.0188,False
2013-10-01,39.92,40.14,39.47,31.3366178543,4076600.0,0.2247,-0.0542,0.279,31.5759,32.605,30.5468,48.4568,31.7216,31.8341,2.5287,23.5494,2.1268,False
2013-10-02,39.87,39.94,39.535,31.3044825568,2213400.0,0.1767,-0.0818,0.2585,31.619,32.5186,30.7194,47.909,31.6197,31.8054,2.6208,16.0062,2.1268,False
2013-10-03,39.97,39.99,39.43,30.9752917036,2268800.0,0.1109,-0.1181,0.229,31.6414,32.449,30.8337,42.6205,31.4191,31.7657,2.3286,-0.6404,1.3644,False
2013-10-04,39.62,39.69,39.35,30.998805336,2199800.0,0.0599,-0.1353,0.1952,31.6562,32.4027,30.9098,43.1012,31.2937,31.7249,0.6084,-13.318,0.7815,False
2013-10-07,39.37,39.69,39.21,31.085021988,2266900.0,0.0262,-0.1352,0.1614,31.6609,32.3916,30.9303,44.9141,31.14,31.6732,0.2615,-15.4315,0.2396,False
2013-10-08,39.56,39.79,39.5175,31.0066432134,3388600.0,-0.0068,-0.1346,0.1277,31.6441,32.4175,30.8707,43.5622,31.074,31.6126,-0.7483,-7.0721,0.4927,False
2013-10-09,39.58,39.74,39.21,30.8969129291,2788800.0,-0.0414,-0.1353,0.0939,31.6022,32.4395,30.7649,41.6803,30.9925,31.5339,-1.8765,-24.8745,1.7517,False
2013-10-10,39.66,40.22,39.61,31.5004294931,2819400.0,-0.0198,-0.091,0.0712,31.5986,32.437,30.7602,53.5141,31.0976,31.4859,-1.1675,28.2407,1.7323,False
2013-10-11,40.05,40.799,40.04,31.9315127532,1775500.0,0.0317,-0.0316,0.0633,31.6147,32.4656,30.7638,59.7626,31.2841,31.4728,0.9252,77.7389,5.6934,False
