date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-03-26,19.37,19.66,19.33,17.4216091296,152500.0,0.3916,0.0219,0.4135,16.5124,17.6373,15.3875,64.3965,16.9728,16.518,-0.38,131.8169,26.5466,True
2012-03-27,19.63,19.91,19.49,17.4038681834,190100.0,0.3996,0.032,0.4316,16.5279,17.6923,15.3635,64.1075,17.0828,16.6428,0.3528,134.8527,27.6096,True
2012-03-28,19.59,19.68,19.1,17.4038681834,268200.0,0.4078,0.033,0.4408,16.5736,17.7986,15.3486,64.1075,17.1786,16.7741,2.1277,118.7421,24.7454,True
2012-03-29,19.44,19.64,19.0,17.3506453449,135800.0,0.414,0.0248,0.4388,16.6122,17.8832,15.3412,63.1318,17.3098,16.8917,3.4997,111.2022,24.0196,True
2012-03-30,19.76,19.9,19.24,17.4482205488,305500.0,0.4192,0.0208,0.44,16.6601,17.9804,15.3398,64.2021,17.4056,16.9858,4.8472,119.2583,25.1708,True
2012-04-02,19.66,19.99,19.28,17.6345004835,212600.0,0.4255,0.0253,0.4508,16.7506,18.0775,15.4236,66.2085,17.4482,17.0851,7.9374,121.6608,25.5678,True
2012-04-03,19.89,19.89,19.3,17.1998473026,144400.0,0.4243,-0.0049,0.4194,16.8339,18.049,15.6188,58.0714,17.4074,17.1348,11.8044,106.8204,25.5678,False
2012-04-04,19.15,19.15,18.72,16.8982512178,279000.0,0.4127,-0.0466,0.366,16.9071,17.9388,15.8755,53.2097,17.3063,17.1484,8.3758,71.3026,21.2795,False
2012-04-05,18.73,19.76,18.73,17.4393500757,248300.0,0.4028,-0.0396,0.3632,16.9998,17.8584,16.1412,59.6959,17.324,17.1791,11.6006,93.4312,24.0536,False
2012-04-09,19.26,19.46,19.0,16.9426035832,243900.0,0.3857,-0.0685,0.3172,17.0451,17.783,16.3071,52.533,17.2229,17.1833,6.9231,79.0691,24.0536,False
2012-04-10,19.24,19.88,19.01,16.9692150025,460900.0,0.3645,-0.0848,0.2797,17.0863,17.7,16.4726,52.8577,17.0899,17.1703,8.5917,86.1451,25.9126,False
2012-04-11,19.36,19.56,19.04,17.1288835179,263600.0,0.3435,-0.0837,0.2598,17.12,17.661,16.579,54.8433,17.0757,17.1886,4.8232,81.5079,25.9126,False
2012-04-12,19.34,19.96,19.31,17.6433709566,151000.0,0.3313,-0.049,0.2823,17.1675,17.7172,16.6178,60.5761,17.2247,17.2365,3.4733,106.1512,27.6568,False
2012-04-13,19.85,19.85,19.5,17.4925729142,149800.0,0.322,-0.0372,0.2847,17.1932,17.7531,16.6333,58.2536,17.2353,17.2897,3.3316,101.2348,27.6568,False
