date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-04-17,24.08,24.445,23.83,20.8100132516,931100.0,0.1438,-0.0254,0.1691,20.7292,19.9828,21.4756,54.7516,20.834,20.6589,2.1094,84.8933,3.8479,False
2013-04-18,24.42,24.42,24.14,20.7415873962,586900.0,0.1397,-0.0235,0.1633,20.7253,19.98,21.4707,53.6956,20.7228,20.6361,0.082,88.5755,3.8479,False
2013-04-19,24.29,24.58,24.12,20.9639714261,613300.0,0.1528,-0.0084,0.1612,20.7343,19.9821,21.4866,56.6098,20.704,20.6173,0.6758,98.294,5.2816,False
2013-04-22,24.51,24.68,24.18,21.0238440495,473800.0,0.166,0.0039,0.1621,20.7369,19.981,21.4927,57.3835,20.8528,20.6258,0.6115,101.5816,6.1708,True
2013-04-23,24.6,24.64,24.339,20.9639714261,691400.0,0.1697,0.006,0.1636,20.73,19.9851,21.475,56.3077,20.9007,20.6447,-0.7652,98.952,6.1708,True
2013-04-24,24.51,24.55,24.33,20.9468649622,672600.0,0.1693,0.0045,0.1648,20.7262,19.9866,21.4658,55.9865,20.928,20.676,-0.9681,91.4651,6.0781,True
2013-04-25,24.57,24.605,24.475,20.9554181941,466300.0,0.1677,0.0024,0.1654,20.7198,19.9905,21.449,56.1206,20.9708,20.7114,-0.3846,94.2698,6.5849,True
2013-04-26,24.51,24.66,24.32,20.9468649622,445700.0,0.1639,-0.0012,0.1651,20.7048,20.0078,21.4018,55.9379,20.9674,20.7724,-0.9241,87.4701,4.9616,False
2013-04-29,24.59,24.635,24.47,20.972524658,660200.0,0.1611,-0.0032,0.1643,20.7087,20.0067,21.4106,56.3941,20.9571,20.8305,-0.8652,88.7881,4.9616,False
2013-04-30,24.57,25.18,24.49,21.5370379644,689100.0,0.2021,0.0302,0.1718,20.7514,19.9624,21.5404,64.9477,21.0717,20.9258,2.441,120.2261,9.9488,True
2013-05-01,25.2,25.55,25.0999,21.4686121091,939400.0,0.2264,0.0437,0.1827,20.801,19.9641,21.638,63.3342,21.1761,20.9794,5.4478,139.9416,13.0972,True
2013-05-02,25.21,25.54,25.084,21.6909961389,612200.0,0.2607,0.0623,0.1983,20.8643,19.9618,21.7669,66.2534,21.3232,21.0056,6.3723,140.1403,12.9247,True
2013-05-03,25.46,25.57,25.28,21.6567832112,696900.0,0.2818,0.0668,0.215,20.9456,20.0652,21.826,65.3952,21.4652,21.0455,8.3016,139.1337,13.1789,True
2013-05-06,25.35,25.44,25.25,21.6567832112,366400.0,0.2951,0.0641,0.2311,21.0234,20.1814,21.8655,65.3952,21.602,21.1373,8.2553,130.5954,12.8439,True
2013-05-07,25.45,26.02,25.1,22.2384029815,739500.0,0.3486,0.0941,0.2546,21.1299,20.2402,22.0196,72.3779,21.7423,21.2382,10.2075,156.9925,17.6362,True
2013-05-08,26.0,26.18,25.93,22.392361156,899600.0,0.3988,0.1154,0.2834,21.2163,20.1979,22.2347,73.8731,21.9271,21.3437,8.1818,184.3453,18.8874,True
2013-05-09,26.14,26.43,25.95,22.2384029815,1023200.0,0.4214,0.1103,0.311,21.2633,20.1516,22.3751,69.8235,22.0365,21.4435,5.8894,181.5275,20.7992,True
2013-05-10,26.0,26.16,25.9,22.195636822,705800.0,0.4308,0.0958,0.335,21.3202,20.1419,22.4985,68.7027,22.1443,21.5256,4.9338,166.2534,20.2229,True
2013-05-13,25.91,26.155,25.91,22.3068288369,507200.0,0.4421,0.0857,0.3564,21.4216,20.2703,22.5729,70.0423,22.2743,21.6112,6.4943,164.1827,20.2229,True
2013-05-14,26.0,26.39,26.0,22.5463193305,481700.0,0.4651,0.087,0.3781,21.5127,20.3093,22.716,72.7355,22.3359,21.7167,8.8247,174.0273,22.031,True
2013-05-15,26.35,26.47,26.28,22.6318516497,486200.0,0.4846,0.0852,0.3994,21.6038,20.3521,22.8554,73.6422,22.3838,21.829,8.2839,179.6493,22.638,True
2013-05-16,26.45,26.67,26.45,22.7601501284,1127400.0,0.5046,0.0841,0.4205,21.7047,20.4222,22.9872,74.9795,22.4882,21.9493,9.2138,186.0689,24.1395,True
2013-05-17,26.7,27.145,26.67,23.1963649561,1177700.0,0.5493,0.1031,0.4462,21.8163,20.427,23.2056,78.8825,22.6883,22.0993,10.4353,208.4364,27.5364,True
2013-05-20,27.12,27.28,27.08,23.2562375795,882800.0,0.5829,0.1093,0.4736,21.9279,20.455,23.4008,79.3561,22.8782,22.2515,10.5348,213.524,28.4622,True
2013-05-21,27.22,27.22,26.91,23.0509600136,677500.0,0.5861,0.0901,0.4961,22.0323,20.5516,23.5129,73.3163,22.9791,22.3524,10.4708,193.0934,26.3942,True
