date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2015-04-23,64.16,64.671,63.99,59.7804023687,1325552.0,-0.2528,-0.7238,-0.471,64.7307,57.8076,61.2691,41.3276,59.3356,60.7781,-5.1606,-66.2151,2.0946,False
2015-04-24,64.52,64.53,63.98,59.40972866,1146263.0,-0.2071,-0.7299,-0.5227,64.6212,57.6103,61.1158,39.1517,59.4802,60.5329,-4.7106,-76.2093,2.1313,False
2015-04-27,64.38,64.38,63.84,59.3170602328,1393247.0,-0.1688,-0.7337,-0.5649,64.5292,57.4188,60.974,38.6072,59.4931,60.2771,-4.8899,-83.7963,2.6505,False
2015-04-28,63.86,64.41,63.52,59.5672649862,1462697.0,-0.1148,-0.7085,-0.5936,64.2295,57.3477,60.7886,40.9815,59.5283,60.0541,-6.0805,-86.9356,3.8364,False
2015-04-29,64.11,64.59,64.01,59.4467960309,1636402.0,-0.0772,-0.6902,-0.613,63.9283,57.2867,60.6075,40.1799,59.5043,59.7847,-5.818,-82.4817,3.1178,False
2015-04-30,60.95,63.788,60.79,57.9085001398,4084395.0,-0.1422,-0.7907,-0.6485,63.7343,56.9979,60.3661,31.6972,59.1299,59.4394,-6.2493,-162.3749,13.9504,False
2015-05-01,62.7,63.15,62.18,58.4830443883,2016433.0,-0.1329,-0.8146,-0.6817,63.3544,56.9172,60.1358,37.0181,58.9445,59.2917,-7.7429,-139.3563,13.9504,False
2015-05-04,63.34,63.68,63.07,58.6127801863,1630339.0,-0.1056,-0.8137,-0.7081,62.8745,56.943,59.9087,38.1832,58.8037,59.2028,-6.9958,-116.389,11.8221,False
2015-05-05,63.02,63.55,62.99,58.7239822989,2109255.0,-0.0694,-0.7949,-0.7255,62.3632,57.0354,59.6993,39.2159,58.635,59.1416,-6.9955,-116.616,12.0742,False
2015-05-06,63.58,63.96,63.11,58.8259175688,1354856.0,-0.03,-0.7629,-0.733,61.5064,57.4261,59.4663,40.197,58.5108,59.0903,-6.6414,-108.0086,10.4288,False
2015-05-07,63.5,64.32,63.41,59.3633944464,1373175.0,0.0373,-0.6863,-0.7236,60.4637,58.0963,59.28,45.1947,58.8018,59.0891,-6.1707,-90.0973,8.9999,True
2015-05-08,64.74,65.7,64.74,60.3086124036,1308086.0,0.1444,-0.5431,-0.6875,60.3602,58.1609,59.2605,52.6505,59.1669,59.1972,-0.56,-38.0681,3.7657,True
2015-05-11,64.87,65.28,64.54,59.8082028968,882084.0,0.1784,-0.4646,-0.6429,60.3374,58.1698,59.2536,48.8787,59.406,59.2343,-0.6997,-53.287,4.442,True
2015-05-12,64.04,64.33,63.66,59.3077933901,1579069.0,0.1642,-0.4377,-0.6019,60.3065,58.1673,59.2369,45.3944,59.5228,59.2287,-1.0308,-83.0078,7.3553,True
2015-05-13,64.01,64.64,63.76,59.1780575921,1038334.0,0.1439,-0.422,-0.5659,60.2731,58.159,59.2161,44.513,59.5932,59.2028,-0.4926,-76.4013,6.1955,True
2015-05-14,64.17,64.61,64.01,59.8174697396,1346128.0,0.1696,-0.3539,-0.5235,60.3252,58.1505,59.2378,49.6731,59.684,59.2052,-0.0232,-62.0254,6.1955,True
2015-05-15,64.57,64.85,64.26,59.7248013124,1050355.0,0.1757,-0.3039,-0.4796,60.3659,58.2135,59.2897,48.966,59.5673,59.2262,1.7734,-54.9539,5.2847,True
2015-05-18,64.34,64.77,64.2,59.9101381667,866445.0,0.1865,-0.2465,-0.433,60.432,58.2133,59.3226,50.4767,59.5877,59.2658,0.7466,-52.2925,5.4908,True
