date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-05-21,534.5,561.54,534.05,17.2644215698,22539500.0,-0.2845,-0.0915,-0.376,16.2178,17.538,18.8581,46.5928,16.7392,17.304,-2.6237,-71.4784,2.4071,False
2012-05-22,569.55,573.88,552.58,17.1318502026,24816800.0,-0.2974,-0.0513,-0.3486,16.2073,17.5329,18.8584,45.1374,16.7626,17.2524,1.0904,-52.4196,5.1537,False
2012-05-23,557.5,572.8,553.23,17.5498652559,20889200.0,-0.2959,0.006,-0.2899,16.2723,17.4722,18.6722,50.3745,16.9132,17.2208,-7.3139,-43.6839,5.1537,True
2012-05-24,575.87,576.5,561.23,17.3886880021,17722500.0,-0.2874,0.034,-0.2533,16.3456,17.407,18.4684,48.4633,17.1298,17.1869,-6.2129,-39.928,5.9743,True
2012-05-25,564.59,565.85,558.472,17.2954881778,11732400.0,-0.2757,0.0464,-0.2293,16.4208,17.3444,18.2681,47.3503,17.3261,17.1809,-6.6531,-56.0452,5.2838,True
2012-05-29,570.9,574.0,565.31,17.6024631765,13589600.0,-0.2573,0.0739,-0.1834,16.4383,17.3264,18.2145,51.2974,17.3937,17.1866,-4.0775,-35.4701,7.1027,True
2012-05-30,569.2,579.99,566.56,17.8147004001,18908200.0,-0.2315,0.1031,-0.1283,16.4448,17.3219,18.1989,53.8598,17.5302,17.2091,-2.8102,-25.1031,8.4172,True
2012-05-31,580.74,581.5,571.46,17.7704074143,17559800.0,-0.2026,0.1153,-0.0873,16.4665,17.3092,18.1519,53.2335,17.5743,17.2267,-1.0044,-23.6389,8.7482,True
2012-06-01,569.16,572.65,560.52,17.2555014546,18606700.0,-0.1812,0.0859,-0.0952,16.4786,17.2771,18.0757,46.4992,17.5477,17.2071,-3.1704,-62.6128,5.9273,True
2012-06-04,561.5,567.5,548.5,17.3570062137,19892700.0,-0.1634,0.0711,-0.0923,16.4778,17.2757,18.0735,47.8916,17.56,17.2022,-1.8777,-78.8364,2.9436,True
2012-06-05,561.27,566.47,558.33,17.3120980475,13864800.0,-0.1492,0.0567,-0.0925,16.475,17.2654,18.0559,47.308,17.5019,17.2116,-1.0999,-73.1926,2.9436,True
2012-06-06,567.77,573.85,565.5,17.577548372,14337700.0,-0.1334,0.063,-0.0704,16.4734,17.2705,18.0675,51.0831,17.4545,17.2491,0.4112,-51.0628,4.649,True
2012-06-07,577.29,577.32,570.5,17.5855457167,13563100.0,-0.1171,0.0654,-0.0517,16.472,17.2744,18.0768,51.196,17.4175,17.3017,0.5823,-42.6859,5.4435,True
2012-06-08,571.6,580.584,569.0,17.8500732707,12411300.0,-0.0967,0.0814,-0.0153,16.4563,17.2895,18.1226,54.8851,17.5365,17.4046,0.8168,-30.9719,6.1911,True
2012-06-11,587.72,588.5,570.63,17.5686282568,21116600.0,-0.0792,0.0701,-0.0091,16.4564,17.2963,18.1363,50.5309,17.5788,17.4883,2.4423,-29.792,7.9855,True
2012-06-12,574.46,576.62,566.7,17.7221157562,15549300.0,-0.0617,0.0699,0.0081,16.4662,17.3239,18.1816,52.7224,17.6608,17.5188,1.6053,-40.1713,6.9526,True
2012-06-13,574.52,578.48,570.38,17.5990796846,10485000.0,-0.0471,0.0588,0.0117,16.4998,17.3531,18.2065,50.7899,17.6651,17.5499,2.7094,-37.3888,7.379,True
2012-06-14,571.24,573.5,567.26,17.5797015033,12341900.0,-0.0351,0.0479,0.0128,16.5734,17.3923,18.2111,50.4777,17.6639,17.5519,2.9826,-45.048,6.5461,True
2012-06-15,571.0,574.62,569.55,17.6596749498,11973400.0,-0.0241,0.044,0.0199,16.8039,17.4599,18.116,51.7882,17.6258,17.57,4.9534,-37.526,6.81,True
2012-06-18,570.96,587.89,570.37,18.0180175084,15729000.0,-0.0085,0.0624,0.0539,17.0968,17.5451,17.9935,57.2228,17.7157,17.6182,8.1853,-9.7479,9.8762,True
2012-06-19,583.4,590.0,583.1,18.0681547076,12907300.0,0.01,0.0739,0.0839,17.1021,17.5853,18.0686,57.9336,17.7849,17.6492,5.0682,8.333,10.3531,True
2012-06-20,588.21,589.25,580.8,18.0168179067,12819400.0,0.0284,0.0738,0.1023,17.1586,17.6296,18.1005,56.8964,17.8685,17.6627,2.6783,4.3132,9.7095,True
2012-06-21,585.44,588.22,577.44,17.7685618732,11655400.0,0.0419,0.0538,0.0958,17.1673,17.6405,18.1137,52.0665,17.9062,17.6626,2.692,-7.7345,8.7671,True
2012-06-22,579.04,582.19,575.42,17.9048243225,10159700.0,0.0536,0.0468,0.1004,17.1946,17.6663,18.138,54.3457,17.9553,17.7059,0.987,-10.0424,8.1988,True
