date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-07-08,32.49,32.58,31.275,30.3566143451,2588500.0,0.0799,0.3954,0.3154,29.7953,31.407,28.1835,54.3761,30.5423,30.0176,6.0202,107.9519,4.3789,True
2013-07-09,31.58,32.0,31.47,30.6283635847,1107800.0,0.0712,0.4044,0.3332,29.848,31.4959,28.2001,55.9292,30.6373,30.0466,3.0264,102.5944,4.3789,True
2013-07-10,31.71,31.93,31.54,30.6080549226,1469600.0,0.0576,0.4053,0.3476,29.9409,31.5396,28.3421,55.7772,30.6953,30.0234,4.8949,99.7727,4.3789,True
2013-07-11,31.96,32.5,31.61,31.0915944949,1695700.0,0.0738,0.4399,0.3661,30.0748,31.5855,28.5641,58.6451,30.7939,30.0563,8.5106,114.7296,6.4606,True
2013-07-12,32.15,32.54,31.985,31.4590845698,1788300.0,0.1002,0.4913,0.3911,30.1822,31.7642,28.6001,60.7193,30.8287,30.184,7.1805,125.4119,6.6057,True
2013-07-15,32.59,32.93,32.49,31.7782206874,900300.0,0.1283,0.5515,0.4232,30.2914,31.9929,28.5899,62.4708,31.1131,30.3103,7.2289,144.3901,8.0204,True
2013-07-16,32.78,33.32,32.78,32.2134063025,1336400.0,0.1631,0.6271,0.464,30.3925,32.2875,28.4975,64.7662,31.4301,30.5785,6.25,163.0854,9.4159,True
2013-07-17,33.36,33.94,33.31,32.5615547945,1547000.0,0.1943,0.7069,0.5126,30.4728,32.5805,28.365,66.5213,31.8208,30.8215,5.897,187.7466,11.5844,True
2013-07-18,33.52,33.81,33.04,32.0006488907,2702900.0,0.1633,0.7166,0.5534,30.5429,32.7535,28.3323,61.2542,32.0026,31.0098,5.6563,167.1563,10.4138,True
2013-07-19,32.95,32.98,32.52,31.6138172329,2970900.0,0.1055,0.6852,0.5797,30.6464,32.8541,28.4387,57.8686,32.0335,31.111,5.1658,132.2304,8.1908,True
2013-07-22,32.68,33.14,32.41,31.8749286019,1462400.0,0.0751,0.6737,0.5985,30.746,32.9864,28.5055,59.488,32.0529,31.2361,7.1798,134.8662,8.7656,True
2013-07-23,33.38,34.16,33.2,32.7646414148,2733600.0,0.1035,0.7279,0.6244,30.9747,33.0529,28.8964,64.4733,32.1631,31.4102,11.6705,180.1207,12.324,True
2013-07-24,33.9,34.39,33.49,32.4164929228,2159400.0,0.0879,0.7343,0.6464,31.1497,33.0901,29.2092,61.3102,32.1341,31.5501,14.8631,176.3396,13.1012,True
2013-07-25,32.76,33.79,32.76,32.1553815538,3188700.0,0.051,0.7101,0.6591,31.2986,33.0594,29.5378,58.9847,32.1651,31.6539,11.4446,141.2344,9.9551,True
2013-07-26,33.03,33.37,32.869,32.1747231367,1569300.0,0.0204,0.6847,0.6642,31.4026,33.1117,29.6934,59.1078,32.2772,31.7132,6.5283,131.4239,9.9551,True
2013-07-29,32.89,33.42,32.89,32.0490028479,1244800.0,-0.0139,0.6469,0.6608,31.5051,33.1077,29.9024,57.8977,32.312,31.826,6.1964,126.4213,10.1322,False
2013-07-30,33.1,33.24,32.885,32.0441674522,1779000.0,-0.041,0.6095,0.6505,31.5996,33.0915,30.1077,57.8489,32.168,31.9204,5.2898,118.5898,10.1102,False
2013-07-31,33.26,33.7,32.64,31.5751340671,2671300.0,-0.0917,0.5358,0.6276,31.6625,33.0341,30.2908,53.1891,31.9997,31.9849,5.875,109.3266,11.7608,False
2013-08-01,32.95,34.96,32.59,33.6833666021,5149800.0,0.0101,0.6402,0.6301,31.8167,33.3583,30.2751,66.2728,32.3053,32.1576,10.3884,167.1154,16.0547,True
2013-08-02,34.81,35.93,34.27,34.5924209979,3034400.0,0.1257,0.7872,0.6615,31.9821,33.919,30.0452,70.1299,32.7888,32.3665,10.8951,221.2802,19.1354,True
2013-08-05,35.84,36.27,35.47,34.6020917893,2028700.0,0.1861,0.8942,0.7081,32.1944,34.2957,30.093,70.1688,33.2994,32.5548,11.326,232.9702,20.1796,True
2013-08-06,35.85,35.85,35.08,33.9831611369,1640000.0,0.1683,0.9184,0.7501,32.3621,34.4722,30.2519,64.4184,33.6872,32.6728,12.0312,194.3585,18.3962,True
2013-08-07,34.85,35.29,34.55,34.1088814256,1976000.0,0.1495,0.937,0.7875,32.5371,34.6168,30.4574,65.0418,34.194,32.7759,10.523,168.4108,16.017,True
2013-08-08,35.51,36.0,35.33,34.4086759604,4972000.0,0.1418,0.9648,0.823,32.703,34.8238,30.5822,66.5398,34.339,32.9365,10.7692,186.5005,18.2549,True
2013-08-09,35.7,35.93,35.12,34.0218443026,1870700.0,0.0974,0.9447,0.8473,32.8311,34.9455,30.7168,62.8184,34.2249,33.097,10.4179,165.1897,17.3146,True
2013-08-12,35.705,35.94,35.0,34.7568244524,1684600.0,0.1036,0.9768,0.8732,32.9801,35.194,30.7661,66.619,34.2559,33.2891,9.1406,164.5046,16.775,True
2013-08-13,36.0,36.21,35.47,34.6214333722,1635100.0,0.0855,0.98,0.8946,33.1005,35.395,30.8059,65.3015,34.3835,33.4129,8.6735,163.4558,17.6418,True
2013-08-14,35.72,36.61,35.5,34.8245199925,1941800.0,0.0744,0.9876,0.9132,33.2136,35.6115,30.8157,66.3704,34.5267,33.5734,7.8668,163.0296,18.9141,True
2013-08-15,35.81,35.8975,34.86,33.7510621422,1569100.0,-0.0132,0.8966,0.9099,33.3011,35.6427,30.9595,56.5121,34.3951,33.6798,6.1742,123.5611,15.9984,False
2013-08-16,34.7,35.76,34.7,34.2732848802,3148400.0,-0.0424,0.8568,0.8993,33.4341,35.6773,31.1909,59.6371,34.4454,33.8197,8.4294,121.3859,15.2797,False
2013-08-19,35.66,35.97,35.34,34.224930923,1986900.0,-0.0698,0.812,0.8818,33.5516,35.7,31.4032,59.2149,34.339,33.9648,8.5395,126.7325,15.9745,False
2013-08-20,35.5,35.85,35.21,34.3603220032,1407100.0,-0.0827,0.7784,0.8611,33.6314,35.7755,31.4873,60.063,34.2868,34.1192,4.9473,120.2532,15.3788,False
2013-08-21,35.35,35.35,34.66,33.6350126448,1968000.0,-0.1406,0.6854,0.826,33.6923,35.7628,31.6218,53.6588,34.0489,34.2565,2.7915,93.1737,12.8842,False
2013-08-22,35.14,36.385,35.06,34.8825447412,1626800.0,-0.0974,0.7042,0.8016,33.8287,35.8345,31.8228,61.2692,34.2752,34.3365,7.6798,123.3407,16.3456,False
2013-08-23,36.13,36.46,35.7775,34.9599110728,1639400.0,-0.0676,0.7171,0.7847,33.9679,35.8797,32.0562,61.6872,34.4125,34.361,9.2598,128.8646,16.5898,False
2013-08-26,36.14,36.57,35.83,35.1049729444,1722300.0,-0.0433,0.7306,0.7739,34.1207,35.8767,32.3647,62.5004,34.5886,34.3945,9.4255,127.2777,16.9514,False
2013-08-27,35.67,36.0,35.03,34.3022972545,2049100.0,-0.0841,0.6688,0.7529,34.2336,35.709,32.7583,55.515,34.5769,34.4158,8.3032,96.5741,13.3178,False
2013-08-28,35.3,37.315,35.01,36.0140273403,3395000.0,-0.0028,0.7494,0.7522,34.4556,35.5511,33.3601,64.5642,35.0528,34.5428,10.727,128.5817,17.5975,False
2013-08-29,37.46,38.08,36.9,36.6813119499,3170000.0,0.084,0.8571,0.7732,34.6055,36.0132,33.1977,67.3392,35.4125,34.6943,8.9245,161.2174,19.9361,True
2013-08-30,38.56,38.8199,36.89,35.9463318001,1538700.0,0.08,0.8732,0.7932,34.6732,36.1973,33.1491,61.6424,35.6098,34.8226,8.0431,153.8169,22.1103,True
2013-09-03,38.11,38.24,37.65,36.6716411585,1314900.0,0.1124,0.9337,0.8213,34.7766,36.531,33.0223,64.7917,35.9231,34.9502,5.4315,156.6799,22.1103,True
2013-09-04,37.8,38.93,37.7,37.5130000142,1971800.0,0.173,1.0375,0.8645,34.9531,37.0328,32.8735,68.0518,36.5653,35.143,8.5914,165.899,24.0982,True
2013-09-05,38.68,39.44,38.6,37.7064158431,1270100.0,0.2064,1.1225,0.9161,35.133,37.4929,32.7731,68.7642,36.9037,35.3351,11.7597,174.8246,25.5269,True
2013-09-06,39.46,39.46,37.8,36.8263738216,2470900.0,0.152,1.1061,0.9541,35.2539,37.6991,32.8087,62.0222,36.9328,35.5402,9.6111,150.1947,21.8677,True
2013-09-09,38.47,38.795,38.248,37.2422178537,2365600.0,0.1277,1.1138,0.986,35.4149,37.9373,32.8925,63.8182,37.1919,35.7381,7.9738,145.8857,21.8677,True
2013-09-10,38.74,39.15,38.65,37.8224653404,1671800.0,0.1339,1.1534,1.0195,35.5682,38.2777,32.8588,66.2074,37.4221,35.9779,8.9316,153.0493,22.8991,True
2013-09-11,39.0,39.08,38.51,37.5323415971,947000.0,0.1029,1.1482,1.0452,35.7137,38.5153,32.9122,63.9454,37.426,36.1894,7.926,141.3818,22.2519,True
2013-09-12,38.81,38.97,37.91,36.7683490729,2755200.0,0.0198,1.07,1.0502,35.8109,38.6172,33.0047,58.3232,37.2383,36.3983,6.4463,120.983,19.5087,True
2013-09-13,37.25,37.695,37.1,36.4105297895,8189200.0,-0.0657,0.9681,1.0338,35.9439,38.5949,33.2929,55.8587,37.1552,36.5001,5.0073,93.0142,15.9372,False
2013-09-16,37.83,38.08,37.59,36.4975669125,4006400.0,-0.1197,0.8841,1.0039,36.0551,38.601,33.5093,56.3396,37.0063,36.6027,6.4877,99.4663,17.1343,False
2013-09-17,37.92,38.0801,37.72,36.5459208697,1679200.0,-0.1534,0.8121,0.9655,36.1712,38.5807,33.7617,56.6208,36.7509,36.6987,5.8663,98.3483,17.1346,False
2013-09-18,37.96,38.0,37.24,36.4395421638,3595500.0,-0.182,0.738,0.92,36.2751,38.5381,34.0122,55.7739,36.5324,36.8412,5.9972,89.423,15.0228,False
2013-09-19,37.68,37.91,37.53,36.3428342494,1790600.0,-0.205,0.6637,0.8687,36.4105,38.3222,34.4988,54.973,36.4473,36.8631,7.2419,88.5128,15.0228,False
2013-09-20,37.79,38.35,37.77,36.8263738216,4765900.0,-0.1857,0.6366,0.8223,36.5077,38.2922,34.7232,58.1894,36.5304,36.8728,5.4006,98.9273,16.4507,False
2013-09-23,37.96,38.1,36.83,35.8012699285,2360200.0,-0.2368,0.5263,0.7631,36.5498,38.2225,34.877,50.0661,36.3912,36.8631,4.4981,72.7547,12.349,False
2013-09-24,37.13,37.69,36.93,36.2171139606,1608800.0,-0.2368,0.4671,0.7039,36.6054,38.1515,35.0593,52.9225,36.3254,36.8328,3.0626,72.3115,12.349,False
2013-09-25,37.64,37.9,37.14,35.9269902172,1358600.0,-0.2494,0.3922,0.6416,36.6866,37.8678,35.5055,50.7523,36.2229,36.7271,5.2778,71.8814,13.0566,False
2013-09-26,37.29,37.77,37.1,36.0720520889,956400.0,-0.2407,0.3406,0.5814,36.6895,37.8643,35.5147,51.8109,36.1688,36.6181,1.2193,69.6907,12.8801,False
2013-09-27,37.3,37.34,37.04,35.9946857574,835700.0,-0.233,0.2902,0.5231,36.6552,37.8685,35.4419,51.1822,36.0024,36.5627,-1.9433,61.0285,12.6119,False
2013-09-30,36.71,37.365,36.71,35.9850149659,1283200.0,-0.2213,0.2466,0.4678,36.6571,37.866,35.4483,51.0992,36.0392,36.4789,-3.7478,55.2541,11.1351,False
2013-10-01,37.49,37.9,37.44,36.6329579927,1042300.0,-0.1652,0.2613,0.4265,36.6552,37.8641,35.4463,56.2006,36.1223,36.3996,-0.8891,76.756,13.0158,False
2013-10-02,37.61,38.01,37.31,36.574933244,2150500.0,-0.129,0.2652,0.3942,36.6083,37.7514,35.4652,55.6437,36.2519,36.3357,-2.3632,73.4917,12.4278,False
2013-10-03,37.94,38.07,37.43,36.6136164098,1844000.0,-0.1007,0.2683,0.3691,36.5537,37.5801,35.5272,55.9555,36.3602,36.3254,-3.4736,73.9067,12.6411,False
2013-10-04,38.5,38.7,37.91,37.3969505168,3103300.0,-0.0311,0.3302,0.3613,36.5822,37.6674,35.497,61.7837,36.6407,36.3912,-1.926,96.1186,14.8558,False
2013-10-07,38.3,38.56,37.85,36.6522995756,2078400.0,-0.0366,0.3155,0.3521,36.5527,37.5958,35.5096,54.4457,36.7742,36.4015,-0.6057,80.7459,14.5745,False
2013-10-08,37.71,38.14,36.42,35.3757551049,5057200.0,-0.1228,0.1986,0.3214,36.4304,37.4217,35.439,44.6955,36.5227,36.3235,-2.5798,36.0191,8.154,False
2013-10-09,36.08,36.94,36.03,35.4241090621,3782200.0,-0.1703,0.1086,0.2789,36.3249,37.2725,35.3773,45.0946,36.2925,36.2558,-5.4759,12.7552,6.4988,False
2013-10-10,37.1,37.77,37.03,36.0962290675,3014600.0,-0.1507,0.0905,0.2412,36.2913,37.2212,35.3615,50.4221,36.1891,36.2394,-3.0793,46.8294,9.4965,False
2013-10-11,37.59,38.45,37.36,36.9230817361,2974000.0,-0.08,0.1412,0.2212,36.317,37.2859,35.348,56.044,36.0943,36.2458,2.0029,71.6846,11.8511,False
2013-10-14,38.09,38.49,37.665,36.9811064847,1170800.0,-0.0298,0.1839,0.2137,36.3411,37.3502,35.332,56.4156,36.1601,36.3245,1.0767,75.7041,11.988,False
2013-10-15,38.25,38.5,37.44,36.2364555435,1385500.0,-0.0463,0.1559,0.2022,36.3257,37.3312,35.3201,50.5407,36.3322,36.3257,1.1027,58.9526,11.0014,False
2013-10-16,37.12,38.17,37.12,36.7006535328,1635700.0,-0.0264,0.1692,0.1956,36.3387,37.3566,35.3209,53.757,36.5875,36.3773,0.4474,54.4413,9.6047,False
2013-10-17,37.18,37.93,37.05,36.2848095007,2442300.0,-0.0408,0.1446,0.1854,36.3358,37.3539,35.3177,50.5988,36.6252,36.3915,0.0528,40.8038,9.2987,False
2013-10-18,38.49,38.49,37.35,36.661970367,2602800.0,-0.0254,0.1537,0.179,36.3276,37.3323,35.3229,53.2668,36.573,36.436,0.3651,59.7798,11.3127,False
2013-10-21,38.42,38.4899,38.1,37.0294604419,1388500.0,0.0075,0.1884,0.1809,36.389,37.4076,35.3705,55.7611,36.5827,36.5056,1.0234,77.8177,11.3127,True
2013-10-22,38.15,38.32,37.15,36.0623812975,3136100.0,-0.0357,0.1363,0.172,36.3813,37.4072,35.3553,48.4675,36.5479,36.4676,1.6715,38.0758,7.139,False
2013-10-23,37.0,37.0,35.09,34.8438615754,7029600.0,-0.1402,-0.0033,0.1369,36.3271,37.5405,35.1137,41.1935,36.1765,36.3522,-2.3747,-54.9427,1.0432,False
2013-10-24,39.14,41.02,38.75,38.2769925383,12316400.0,0.0195,0.1612,0.1418,36.4374,37.9108,34.9639,59.5288,36.5749,36.4631,8.6047,168.6247,12.2552,True
2013-10-25,39.41,40.24,39.36,38.5864578646,4581700.0,0.137,0.313,0.176,36.567,38.2957,34.8382,60.7119,36.9598,36.5424,7.7665,169.9469,12.2552,True
2013-10-28,39.85,41.3,39.8,39.6695865064,4288600.0,0.271,0.5147,0.2438,36.7512,38.9215,34.5809,64.5932,37.4879,36.7435,10.5312,218.6518,15.2953,True
2013-10-29,41.0,42.25,40.9,40.5883116936,5723300.0,0.3972,0.7402,0.3431,36.949,39.6868,34.2111,67.5102,38.393,37.091,11.4776,269.2828,17.8882,True
2013-10-30,41.98,42.55,41.25,39.9316649545,3292500.0,0.4104,0.8561,0.4457,37.1168,40.1391,34.0945,63.5038,39.4106,37.3915,11.9442,256.9053,18.6875,True
2013-10-31,41.12,42.63,41.01,40.7527151482,3062500.0,0.4455,1.0026,0.557,37.3237,40.7232,33.9243,66.1917,39.9057,37.702,11.9779,259.0088,17.7549,True
2013-11-01,42.01,42.5,41.73,40.791398314,2302900.0,0.4416,1.109,0.6674,37.4935,41.2144,33.7726,66.3169,40.3467,37.9599,9.8191,256.322,17.7549,True
2013-11-04,40.96,42.76,40.94,41.0766866616,2714800.0,0.4281,1.2025,0.7745,37.7147,41.7241,33.7052,67.2747,40.6282,38.2329,10.8921,236.8931,14.6872,True
2013-11-05,42.2,42.82,42.02,41.0428388915,2044000.0,0.3879,1.2594,0.8714,37.998,42.106,33.89,67.0324,40.7191,38.5533,12.2706,238.9058,14.8585,True
2013-11-06,42.41,42.77,42.02,40.704361191,1736200.0,0.3129,1.2626,0.9497,38.2621,42.3531,34.171,64.5418,40.8736,38.8202,15.7823,215.3608,14.8585,True
2013-11-07,41.84,42.4999,40.6,39.379462763,2691800.0,0.1563,1.145,0.9887,38.4262,42.4188,34.4337,55.8403,40.5989,39.0265,12.5229,154.5536,9.4777,True
2013-11-08,40.6,41.71,40.51,40.2208216187,1800500.0,0.0946,1.107,1.0124,38.5911,42.5941,34.5881,59.5507,40.4848,39.2638,8.4785,145.8406,9.1481,True
2013-11-11,41.35,41.77,41.1,39.9790518326,1765400.0,0.0263,1.0453,1.019,38.741,42.716,34.766,58.0491,40.2653,39.4604,8.5217,143.9789,9.3332,True
2013-11-12,41.08,41.59,40.79,39.8630023353,1037600.0,-0.0346,0.9757,1.0103,38.9223,42.752,35.0926,57.3059,40.0293,39.7138,8.026,127.4252,8.1755,False
2013-11-13,40.91,41.69,40.82,40.3078587417,1001400.0,-0.0517,0.9456,0.9974,39.1027,42.8354,35.3699,59.4387,39.95,40.0781,9.2219,129.0007,8.4933,False
2013-11-14,42.7182,42.7182,41.07,40.16279687,1095000.0,-0.0781,0.8997,0.9778,39.2966,42.8207,35.7724,58.4191,40.1067,40.2038,12.6238,137.3419,11.6897,False
2013-11-15,41.95,41.99,41.36,40.5979824851,1204300.0,-0.0717,0.8882,0.9599,39.4934,42.8423,36.1445,60.592,40.1821,40.3379,9.0933,129.869,11.6897,False
2013-11-18,41.81,42.22,41.07,39.814648378,1779400.0,-0.1227,0.8065,0.9292,39.6326,42.7861,36.4792,55.0446,40.1493,40.3476,9.6911,111.6583,10.5632,False
2013-11-19,40.97,41.37,40.29,38.9926311052,1807300.0,-0.2091,0.6678,0.877,39.7792,42.4978,37.0606,49.9073,39.9752,40.2412,7.9593,73.7295,7.5949,False
2013-11-20,40.42,40.72,40.18,39.118351394,1365000.0,-0.2523,0.5616,0.8139,39.9929,41.5498,38.436,50.6618,39.7373,40.187,10.0541,61.9486,7.1822,False
2013-11-21,40.74,41.11,40.52,39.6502449235,1550100.0,-0.2396,0.5143,0.754,40.0615,41.4179,38.7052,53.8153,39.6348,40.1135,0.2194,76.1334,8.4483,False
2013-11-22,41.0,41.33,40.6,39.7082696721,876500.0,-0.2223,0.4761,0.6984,40.1176,41.308,38.9273,54.1578,39.4568,40.0413,2.7087,77.5998,9.1591,False
2013-11-25,41.15,41.33,40.24,39.118351394,1933900.0,-0.2438,0.3936,0.6374,40.0901,41.3445,38.8357,50.1102,39.3176,39.9107,0.0726,61.8698,7.7667,False
2013-11-26,41.7,42.85,40.78,41.0815220573,3862300.0,-0.125,0.4812,0.6062,40.1147,41.4255,38.804,60.6076,39.7353,39.9133,1.4201,111.2353,12.5561,False
2013-11-27,43.19,43.19,41.81,40.617324068,2455000.0,-0.0792,0.5072,0.5864,40.149,41.4746,38.8235,57.5403,40.0351,39.9075,1.5041,116.8784,13.5769,False
2013-11-29,41.89,42.78,41.85,41.1008636402,948300.0,-0.0208,0.5605,0.5812,40.1664,41.5318,38.8011,59.8103,40.3253,40.0222,0.3519,112.8443,13.5769,False
2013-12-02,42.4,43.11,41.93,41.3716458006,3400300.0,0.0289,0.6174,0.5884,40.1954,41.6353,38.7556,61.0595,40.6579,40.099,1.4353,115.7736,14.5779,True
2013-12-03,42.6,43.15,42.15,41.5167076723,1922400.0,0.0624,0.6665,0.604,40.2174,41.7225,38.7124,61.742,41.1376,40.2015,0.9121,115.3032,14.6997,True
2013-12-04,42.78,43.87,42.53,42.0195888274,2060900.0,0.1067,0.7375,0.6307,40.2663,41.9303,38.6023,64.0804,41.3252,40.3453,2.4521,127.8785,16.8692,True
2013-12-05,43.01,43.91,42.94,42.4160912767,1434600.0,0.1485,0.8163,0.6679,40.3519,42.2559,38.4478,65.844,41.685,40.4858,2.6654,131.2626,16.9885,True
2013-12-06,44.01,44.75,44.01,42.7739105601,2230500.0,0.1836,0.8974,0.7138,40.5216,42.6416,38.4016,67.392,42.0196,40.6599,5.2944,149.211,19.4566,True
2013-12-09,44.23,44.58,43.43,42.1162967419,2032600.0,0.1475,0.8982,0.7506,40.6164,42.841,38.3917,61.8704,42.1685,40.7611,6.8808,128.7317,17.0137,True
2013-12-10,42.66,42.91,42.31,41.1008636402,8060400.0,0.0455,0.8075,0.762,40.6724,42.8865,38.4584,54.485,42.0854,40.8468,2.7292,84.9166,12.4959,True
2013-12-11,42.76,42.795,41.85,40.5592993193,3364400.0,-0.0623,0.6841,0.7464,40.7073,42.891,38.5235,51.0058,41.7933,40.9513,2.8973,70.6054,10.7106,False
2013-12-12,42.04,42.29,41.66,40.791398314,3753500.0,-0.1186,0.5982,0.7168,40.7314,42.9077,38.5552,52.4015,41.4684,41.0628,1.4392,63.8036,9.9775,False
2013-12-13,42.43,42.71,41.93,41.1105344316,4625300.0,-0.1339,0.5495,0.6833,40.7788,42.9447,38.6129,54.3186,41.1357,41.1602,-0.0192,72.5622,11.2979,False
2013-12-16,42.5,43.11,42.5,41.4296705493,2491300.0,-0.1223,0.5305,0.6528,40.8204,43.0027,38.6381,56.2083,40.9984,41.2749,2.6673,84.0697,12.5404,False
2013-12-17,42.96,43.7275,42.91,42.0195888274,4808000.0,-0.0769,0.5567,0.6335,40.9307,43.1213,38.74,59.5244,41.1821,41.4684,3.5706,99.1644,14.4222,False
2013-12-18,43.38,43.52,42.38,42.0872843676,3268400.0,-0.0459,0.5762,0.6221,41.0854,43.1396,39.0312,59.8978,41.4877,41.5354,5.197,89.8829,12.3129,False
2013-12-19,43.75,43.75,42.38,41.6811111269,2433900.0,-0.0556,0.5526,0.6082,41.2135,43.0712,39.3558,56.5446,41.6656,41.6063,7.4411,85.9279,13.0205,False
2013-12-20,43.08,43.83,43.05,42.0872843676,10857500.0,-0.0384,0.5601,0.5986,41.3354,43.0834,39.5873,59.0036,41.861,41.6721,6.6164,96.9778,13.2681,False
2013-12-23,44.96,45.48,43.66,43.7119773303,2564600.0,0.0726,0.6893,0.6167,41.5356,43.4052,39.6659,67.0052,42.3174,41.8281,10.0411,138.5634,18.1544,True
2013-12-24,45.42,45.54,45.05,43.5959278329,601700.0,0.1253,0.7734,0.648,41.7594,43.4844,40.0345,66.0191,42.6327,41.9667,10.1863,150.4148,18.3245,True
2013-12-26,45.07,45.35,44.89,43.6152694158,860000.0,0.1471,0.832,0.6848,41.8861,43.7591,40.0131,66.1081,42.9383,42.0731,5.8343,143.1481,17.6612,True
2013-12-27,45.43,45.7,45.115,43.8280268276,808400.0,0.1604,0.8854,0.7249,42.0467,44.0056,40.0878,67.1238,43.3677,42.1672,5.8115,148.7977,18.6754,True
2013-12-30,45.3,45.97,45.17,44.4372866886,1523700.0,0.1926,0.9657,0.7731,42.2135,44.3791,40.0478,69.892,43.8377,42.2781,7.4568,156.3432,19.4538,True
2013-12-31,46.25,46.32,45.62,44.4179451057,1314400.0,0.1944,1.0161,0.8217,42.3658,44.6955,40.0361,69.6924,43.9789,42.4316,7.4461,160.6712,20.4575,True
date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,15.78,16.18,15.63,15.482937103,885600.0,-0.2811,0.038,-0.3191,17.7766,13.2134,15.495,50.366,15.0303,14.8956,-9.9109,-41.4666,8.2286,True
2012-01-04,15.86,16.17,15.72,15.6376697662,629200.0,-0.2177,0.0812,-0.2989,17.572,13.2662,15.4191,51.5547,15.1058,14.8685,-9.7656,-36.8595,8.2286,True
2012-01-05,15.95,16.5,15.82,15.9568058838,802400.0,-0.1401,0.127,-0.2671,17.3908,13.3333,15.3621,53.9898,15.3688,14.9427,-7.6665,-19.1541,7.121,True
2012-01-06,16.46,16.96,15.88,16.3436375416,1570600.0,-0.0468,0.1762,-0.223,17.0012,13.5633,15.2823,56.8093,15.657,15.0561,-10.1695,2.368,5.5892,True
2012-01-09,17.0,17.86,16.78,17.0979592743,1448200.0,0.087,0.248,-0.161,16.9699,13.5831,15.2765,61.7113,16.1038,15.2102,-4.3897,63.3858,2.6681,True
2012-01-10,17.86,18.0,17.13,16.8658602796,1212800.0,0.1723,0.2667,-0.0944,16.9211,13.6125,15.2668,59.4855,16.3804,15.3475,0.1112,68.1425,2.2207,True
2012-01-11,17.44,17.72,17.01,17.0012513599,1548200.0,0.248,0.2739,-0.0259,17.1059,13.5234,15.3147,60.3787,16.6531,15.5577,2.1797,61.9285,2.5907,True
2012-01-12,17.53,18.0,17.4,17.0205929428,1588300.0,0.306,0.2655,0.0405,17.3468,13.5002,15.4235,60.5119,16.8659,15.7286,6.9519,76.2324,1.6778,True
2012-01-13,17.39,17.53,16.44,16.5950781192,2204700.0,0.314,0.2188,0.0952,17.4739,13.5684,15.5211,56.0676,16.9161,15.8833,13.0968,32.3012,4.6366,True
2012-01-17,17.29,17.6,17.03,16.6240904935,934200.0,0.319,0.1791,0.1399,17.5916,13.6344,15.613,56.302,16.8214,15.9729,12.604,47.3162,4.4036,True
2012-01-18,17.54,19.72,17.52,18.3551621621,3587900.0,0.4574,0.254,0.2034,18.0626,13.5184,15.7905,67.418,17.1192,16.1767,23.9083,142.0272,2.2962,True
2012-01-19,19.19,19.63,18.83,18.6066027397,3272500.0,0.5806,0.3018,0.2789,18.43,13.6267,16.0284,68.6588,17.4403,16.3997,26.8916,166.3128,2.2962,True
2012-01-20,19.0,20.6283,18.94,19.8783118147,2046600.0,0.772,0.3945,0.3775,19.1181,13.4807,16.2994,74.02,18.0118,16.7488,37.1563,207.2193,5.2571,True
2012-01-23,20.41,20.67,20.12,19.873476419,1392300.0,0.9128,0.4283,0.4846,19.6398,13.5189,16.5794,73.9685,18.6675,17.0802,37.8,220.9178,5.3789,True
2012-01-24,20.45,21.835,20.25,21.0339713923,1799500.0,1.1053,0.4966,0.6087,20.426,13.3081,16.8671,77.922,19.5495,17.4916,37.327,255.9806,8.7133,True
2012-01-25,21.94,22.0,21.02,20.3473451998,1607600.0,1.1887,0.464,0.7247,20.9066,13.3324,17.1195,71.0787,19.9479,17.8159,37.8446,251.8792,9.1743,True
2012-01-26,21.7,21.75,21.07,20.5987857773,2012700.0,1.2606,0.4287,0.8319,21.3597,13.4131,17.3864,72.0421,20.3464,18.1466,35.9375,243.1121,9.1743,True
2012-01-27,21.12,21.9,21.08,21.0533129752,873100.0,1.3388,0.4055,0.9333,21.7762,13.6378,17.707,73.7365,20.5814,18.4864,37.6493,240.1707,9.6035,True
2012-01-30,21.23,21.23,20.44,20.1829417452,1267400.0,1.3154,0.3057,1.0097,21.9626,13.9794,17.971,65.5819,20.6433,18.7423,34.7937,189.4214,7.4014,True
2012-01-31,21.09,21.78,21.02,20.5310902372,1296700.0,1.3098,0.2401,1.0697,22.1263,14.3824,18.2543,67.1394,20.5427,18.9712,41.0622,198.5382,8.9992,True
2012-02-01,21.6,22.35,21.48,21.3434367186,1255200.0,1.3553,0.2285,1.1268,22.423,14.6717,18.5474,70.479,20.7419,19.2697,38.1335,211.0392,10.6247,True
2012-02-02,22.34,22.55,21.95,21.3289305314,1061200.0,1.3744,0.198,1.1763,22.6465,15.0174,18.8319,70.3422,20.8879,19.5582,39.4558,205.5041,11.1907,True
2012-02-03,22.6,23.04,22.26,22.0010505368,1697600.0,1.4273,0.2007,1.2265,22.9474,15.3209,19.1341,72.9484,21.0775,19.8902,39.6364,208.6164,12.5702,True
2012-02-06,22.53,22.68,21.68,21.0243006009,1433500.0,1.3745,0.1184,1.2561,23.0396,15.6968,19.3682,64.1685,21.2458,20.1855,33.7264,171.3195,10.504,True
