date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-06-28,135.0,135.42,129.6501,32.945,1771900.0,-0.6329,0.1246,-0.5083,34.9722,31.9453,33.4587,42.7895,33.705,33.4702,-3.6431,-90.0643,7.3208,True
2012-06-29,135.34,138.31,135.155,34.565,2640200.0,-0.5863,0.1864,-0.3999,35.0991,32.0001,33.5496,51.143,33.7625,33.4997,2.9475,-52.5544,5.1512,True
2012-07-02,136.91,139.24,135.93,34.7675,2134700.0,-0.5279,0.2336,-0.2943,35.2441,32.0514,33.6477,52.0801,34.008,33.6432,5.3332,-44.7551,4.4601,True
2012-07-03,138.86,142.56,138.52,35.3375,836100.0,-0.4549,0.2921,-0.1628,35.4962,31.9896,33.7429,54.7004,34.309,33.8227,5.4048,-23.4288,2.0258,True
2012-07-05,140.95,143.84,140.0,35.605,1069700.0,-0.3712,0.3347,-0.0365,35.7341,31.8877,33.8109,55.9126,34.644,34.0742,4.4362,-12.6102,1.1021,True
2012-07-06,139.61,139.61,133.48,33.9375,2812100.0,-0.311,0.2408,-0.0702,35.7369,31.8896,33.8132,47.4349,34.8425,34.1807,0.7287,-54.5744,5.5327,True
2012-07-09,135.84,136.7,130.6,32.825,2246000.0,-0.2857,0.1012,-0.1845,35.713,31.7837,33.7484,42.7964,34.4945,34.1263,0.0512,-78.5386,7.3963,True
2012-07-10,132.62,133.67,128.0,32.2175,2173600.0,-0.2927,-0.0278,-0.3205,35.746,31.711,33.7285,40.4804,33.9845,33.9942,-2.7855,-97.1616,9.0436,False
2012-07-11,129.99,130.42,125.29,31.7275,1510700.0,-0.3266,-0.1358,-0.4624,35.8338,31.5314,33.6826,38.6718,33.2625,33.8092,-0.9644,-115.2618,10.7269,False
2012-07-12,127.98,128.99,124.811,31.885,1744800.0,-0.3724,-0.1833,-0.5558,35.8275,31.543,33.6852,39.6012,32.5185,33.639,-1.0661,-115.882,11.0229,False
2012-07-13,128.24,131.0,127.99,32.6375,1667100.0,-0.4105,-0.1521,-0.5626,35.8087,31.5915,33.7001,43.949,32.2585,33.602,1.057,-92.2332,9.474,False
2012-07-16,129.95,130.79,127.44,31.9975,1130700.0,-0.4509,-0.1616,-0.6125,35.8537,31.3823,33.618,41.2436,32.093,33.45,-3.1687,-99.8502,9.8241,False
2012-07-17,128.92,129.9,125.1,31.695,1813100.0,-0.4945,-0.1744,-0.6688,35.8607,31.1248,33.4927,39.9967,31.9885,33.327,-5.6919,-110.7085,11.3081,False
