date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Lower Band,Real Upper Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-10-11,40.57,41.13,40.39,41.05,2203000.0,0.9839,0.7394,-0.2445,39.1437,42.8032,40.9734,56.1771,40.74,41.2353,7.305,95.0162,15.2138,False
2013-10-14,40.6,41.325,40.11,41.0,3443300.0,0.9249,0.6891,-0.2359,39.4617,42.6782,41.0699,55.8385,40.602,41.2513,5.6635,89.7665,14.0939,False
2013-10-15,41.04,41.1552,40.7,40.89,3259100.0,0.8665,0.633,-0.2336,39.7531,42.5448,41.1489,55.0561,40.702,41.2559,4.5211,89.3764,14.0939,False
2013-10-16,41.0,41.135,40.66,40.78,2079000.0,0.8078,0.573,-0.2348,39.7715,42.5424,41.1569,54.2418,40.866,41.2633,1.1185,84.0419,13.9303,False
2013-10-17,40.52,40.685,39.85,40.41,3446500.0,0.7443,0.49,-0.2542,39.7096,42.5513,41.1304,51.497,40.826,41.1613,-1.226,64.363,10.6622,False
2013-10-18,40.39,40.72,40.12,40.28,2712300.0,0.6772,0.4091,-0.2682,39.6265,42.5624,41.0944,50.5343,40.672,41.0607,-0.9968,63.7824,10.7747,False
2013-10-21,40.36,40.62,39.83,40.02,1995600.0,0.6058,0.3202,-0.2856,39.5219,42.593,41.0574,48.588,40.476,40.984,-1.264,54.9611,9.612,False
2013-10-22,40.27,40.41,39.9,40.0,1644800.0,0.5337,0.2454,-0.2884,39.4153,42.6176,41.0164,48.4342,40.298,40.9513,-1.4871,51.3782,9.612,False
2013-10-23,39.76,39.99,39.24,39.49,1898200.0,0.4556,0.1432,-0.3124,39.2279,42.6871,40.9575,44.5801,40.04,40.7473,-2.7007,33.4679,6.9694,False
2013-10-24,39.59,40.36,39.54,40.2,2350600.0,0.3882,0.1182,-0.2699,39.1726,42.5684,40.8705,50.4601,39.998,40.6173,-4.8338,46.0523,8.2307,False
2013-10-25,40.52,40.52,39.705,39.87,1341800.0,0.3247,0.071,-0.2538,39.0783,42.4707,40.7745,47.9278,39.916,40.4427,-3.7758,44.0684,8.7747,False
2013-10-28,39.8,40.04,39.46,39.67,1188000.0,0.2632,0.0172,-0.246,38.9481,42.4509,40.6995,46.4153,39.846,40.308,-3.3781,32.2508,7.7799,False
2013-10-29,39.86,40.3,39.51,40.3,2255700.0,0.2156,0.0251,-0.1905,38.9321,42.4479,40.69,51.5732,39.906,40.302,-1.3947,40.918,8.6812,False
2013-10-30,40.3,40.72,39.93,40.04,2625700.0,0.1745,0.0103,-0.1643,39.0089,42.1201,40.5645,49.4677,40.016,40.3073,-4.9043,45.7327,10.1241,False
2013-10-31,40.1,40.34,39.855,39.9,2224700.0,0.1371,-0.0126,-0.1497,39.0539,41.8501,40.452,48.3294,39.956,40.26,-4.5207,36.9448,9.809,False
2013-11-01,40.11,41.94,40.09,41.89,5897300.0,0.1353,0.1283,-0.007,39.1835,41.6605,40.422,61.7383,40.36,40.316,-1.9864,81.0788,15.0804,False
2013-11-04,41.85,42.0,41.495,41.8,2733900.0,0.1543,0.2301,0.0758,39.1657,41.6893,40.4275,60.9716,40.786,40.3693,-0.4267,95.9103,15.2693,True
2013-11-05,41.65,42.005,41.055,41.71,3311200.0,0.1834,0.3,0.1166,39.1139,41.8731,40.4935,60.1709,41.068,40.424,0.155,87.4941,13.3887,True
2013-11-06,41.96,42.15,41.54,42.02,2775700.0,0.222,0.3761,0.1542,39.0899,42.1031,40.5965,62.0118,41.464,40.5067,3.7666,97.3992,13.8597,True
2013-11-07,42.25,43.17,41.41,41.76,3885700.0,0.2597,0.4108,0.151,39.0642,42.2438,40.654,59.539,41.836,40.5967,5.9127,103.5395,17.0851,True
2013-11-08,41.89,42.77,41.73,42.76,2151400.0,0.3104,0.513,0.2026,38.9081,42.5709,40.7395,65.2495,42.01,40.762,3.9874,114.0459,17.0851,True
2013-11-11,42.71,43.74,42.44,43.48,3665000.0,0.3772,0.6446,0.2674,38.677,43.05,40.8635,68.6616,42.346,40.9927,5.8439,144.675,20.0301,True
2013-11-12,43.29,43.7373,43.25,43.61,2003300.0,0.4519,0.7508,0.2989,38.5064,43.4926,40.9995,69.2457,42.726,41.2333,6.2741,156.1135,20.0301,True
2013-11-13,43.54,43.7,43.15,43.54,2652800.0,0.5255,0.8198,0.2943,38.4135,43.8615,41.1375,68.509,43.03,41.5033,6.2356,152.4809,19.5773,True
2013-11-14,42.97,44.21,42.895,44.13,2635400.0,0.6027,0.9117,0.3089,38.329,44.318,41.3235,71.2695,43.504,41.7653,8.6641,163.0296,21.1206,True
2013-11-15,44.2,45.03,43.88,44.11,2898400.0,0.6765,0.9716,0.2951,38.3282,44.7018,41.515,71.0433,43.774,42.048,10.5845,185.5865,23.5205,True
2013-11-18,44.14,44.4,43.24,43.3,2327200.0,0.7298,0.9429,0.2131,38.4793,44.8787,41.679,62.4438,43.738,42.29,9.3058,146.985,20.608,True
2013-11-19,43.18,43.35,42.16,42.28,3622000.0,0.7495,0.8283,0.0788,38.6794,44.9066,41.793,53.6775,43.472,42.422,7.2754,97.7582,15.9176,True
2013-11-20,42.5,43.04,42.21,42.34,2803400.0,0.7464,0.7338,-0.0125,39.0008,44.8702,41.9355,54.0838,43.232,42.5753,7.6269,92.5015,15.9176,False
2013-11-21,42.58,43.595,42.2101,43.53,4250400.0,0.7464,0.7464,0.0,39.2024,45.0016,42.102,61.2969,43.112,42.8173,8.0154,115.8465,17.6203,False
2013-11-22,43.64,45.95,43.55,45.86,7218700.0,0.7838,0.9336,0.1498,39.2587,45.5443,42.4015,70.8902,43.462,43.082,13.4008,200.6545,24.2402,True
2013-11-25,45.55,45.73,44.93,45.39,3758600.0,0.8335,1.0322,0.1987,39.55,45.825,42.6875,67.2856,43.88,43.3213,14.2108,203.5861,24.2402,True
2013-11-26,45.39,45.52,45.0,45.28,2557100.0,0.8846,1.0888,0.2043,39.806,46.067,42.9365,66.4385,44.48,43.5593,12.9529,189.905,24.2402,True
2013-11-27,45.4,45.74,45.05,45.44,2152000.0,0.9344,1.1336,0.1992,40.1925,46.2205,43.2065,67.0843,45.1,43.7873,12.3281,186.3813,24.8336,True
2013-11-29,45.28,45.4,44.97,45.25,1174000.0,0.9756,1.1406,0.165,40.7452,46.2028,43.474,65.4812,45.444,44.02,12.5434,169.5692,24.4731,True
2013-12-02,45.27,45.55,44.95,45.42,1871700.0,1.0098,1.1466,0.1368,40.8978,46.4032,43.6505,66.2543,45.356,44.1973,8.6075,166.4459,24.8867,True
2013-12-03,45.4,45.98,45.2,45.765,2491300.0,1.041,1.1658,0.1248,41.0866,46.6109,43.8487,67.8213,45.431,44.3497,9.4762,172.993,26.0673,True
2013-12-04,45.81,46.47,45.575,46.29,2598700.0,1.0747,1.2094,0.1347,41.3034,46.8521,44.0777,70.0862,45.633,44.5283,10.6297,183.3856,27.3898,True
2013-12-05,46.18,46.56,45.81,45.94,2270100.0,1.1001,1.2019,0.1018,41.5553,46.9922,44.2737,66.7313,45.733,44.6883,10.4626,174.4514,27.6316,True
2013-12-06,46.56,46.57,46.159,46.419,2032700.0,1.1242,1.2205,0.0963,41.8934,47.12,44.5067,68.9133,45.9668,44.8409,7.8758,175.93,27.6588,True
2013-12-09,45.8,46.85,45.75,46.78,2023800.0,1.1494,1.25,0.1006,42.0447,47.3707,44.7077,70.4768,46.2388,45.0189,9.5394,169.4732,25.6924,True
2013-12-10,46.29,46.98,46.26,46.79,2518500.0,1.1714,1.2596,0.0882,42.1259,47.6205,44.8732,70.5208,46.4438,45.2516,7.4074,167.8906,26.0605,True
2013-12-11,46.94,47.05,45.64,45.75,3141000.0,1.1711,1.1699,-0.0012,42.2716,47.6888,44.9802,60.4764,46.3358,45.4829,7.5741,140.5837,23.1025,False
2013-12-12,45.85,46.17,45.25,45.51,3244300.0,1.1503,1.0671,-0.0832,42.4445,47.7129,45.0787,58.419,46.2498,45.6943,5.6522,116.3055,21.282,False
2013-12-13,45.99,48.385,45.8,47.74,5599300.0,1.1507,1.1523,0.0016,42.4228,48.0956,45.2592,68.9386,46.514,45.9749,9.4436,165.4606,27.4766,True
2013-12-16,47.71,48.0,47.17,47.185,2471800.0,1.1529,1.1616,0.0087,42.5098,48.3161,45.4129,64.5818,46.595,46.0633,6.5956,160.175,27.4766,True
2013-12-17,47.19,47.71,47.0,47.5,2172000.0,1.1585,1.1808,0.0223,42.7542,48.4917,45.6229,65.8926,46.737,46.2039,7.455,149.6358,26.6853,True
2013-12-18,47.34,48.295,46.6,48.27,2921000.0,1.1755,1.2438,0.0683,43.2696,48.5753,45.9224,68.9064,47.241,46.4033,11.4072,151.1068,28.244,True
2013-12-19,48.13,48.45,47.89,48.045,1617200.0,1.1927,1.2611,0.0684,43.9613,48.4541,46.2077,67.0515,47.748,46.5769,12.5697,154.9608,28.6527,True
2013-12-20,48.1,49.22,47.84,49.19,5075500.0,1.2244,1.3516,0.1271,44.2389,48.7425,46.4907,71.2686,48.038,46.8396,12.9029,163.7285,30.6484,True
2013-12-23,49.31,49.53,49.0701,49.46,1854700.0,1.2653,1.4286,0.1633,44.0968,49.2446,46.6707,72.1686,48.493,47.1089,7.7911,170.5413,31.4336,True
2013-12-24,49.35,49.73,49.1801,49.7,852500.0,1.3106,1.4918,0.1812,44.0673,49.7051,46.8862,72.9748,48.933,47.3713,8.747,165.9449,31.9392,True
2013-12-26,49.63,49.85,49.36,49.39,1499200.0,1.3484,1.4996,0.1512,44.1736,50.0098,47.0917,70.162,49.157,47.5779,9.5123,157.5564,32.2441,True
2013-12-27,49.61,49.9,49.39,49.54,1206100.0,1.3788,1.5006,0.1218,44.2966,50.2968,47.2967,70.7466,49.456,47.8179,9.0949,150.9421,32.3724,True
2013-12-30,49.6,49.79,49.07,49.58,909900.0,1.4005,1.4874,0.0869,44.5102,50.5162,47.5132,70.9094,49.534,48.0287,9.6696,140.1478,30.7603,True
2013-12-31,49.79,50.5,49.61,50.319,2002300.0,1.4243,1.5192,0.0949,44.6798,50.8365,47.7581,73.7966,49.7058,48.2646,10.8672,148.0232,32.6121,True
date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,31.22,31.83,30.77,30.81,2684000.0,-0.1051,-0.6765,-0.5714,35.2133,31.857,28.5007,45.3244,30.446,31.0107,-8.7443,-54.8628,6.7051,False
2012-01-04,30.69,30.73,30.03,30.21,2778600.0,-0.0892,-0.6829,-0.5937,34.9278,31.663,28.3982,42.5446,30.332,30.7953,-10.6426,-92.6021,8.3789,False
2012-01-05,30.1,31.23,29.82,30.82,3319600.0,-0.0302,-0.6314,-0.6013,34.4148,31.465,28.5152,46.1427,30.514,30.67,-10.567,-82.2807,7.0591,False
2012-01-06,30.83,31.16,30.52,30.96,2134100.0,0.0228,-0.5728,-0.5956,33.799,31.273,28.747,46.9595,30.626,30.6507,-10.9714,-72.9167,7.0591,True
2012-01-09,30.93,31.18,30.66,31.08,2108600.0,0.0679,-0.5107,-0.5786,33.3459,31.131,28.9161,47.688,30.776,30.6513,-10.2734,-68.9303,7.0052,True
2012-01-10,31.58,32.8399,31.54,32.53,3533100.0,0.1904,-0.3406,-0.531,32.8096,31.038,29.2664,55.5865,31.12,30.74,-5.087,-11.2203,2.6432,True
2012-01-11,32.5,32.66,31.76,32.18,2330300.0,0.2397,-0.2313,-0.4711,32.4682,30.975,29.4818,53.4975,31.514,30.872,-4.3631,-16.0736,2.6432,True
2012-01-12,32.33,32.46,31.84,32.3,1420700.0,0.27,-0.1335,-0.4036,32.3636,30.955,29.5464,54.1307,31.81,30.926,-4.2195,-16.6315,2.6432,True
2012-01-13,32.0,32.17,31.38,31.92,1351400.0,0.2543,-0.0857,-0.34,32.4542,30.9885,29.5228,51.7402,32.002,31.0333,-1.5003,-34.1092,3.7863,True
2012-01-17,32.5,32.915,32.07,32.16,1916800.0,0.2495,-0.0281,-0.2776,32.5953,31.043,29.4907,53.1406,32.218,31.1467,3.8984,-9.6433,1.8173,True
2012-01-18,32.13,34.57,32.05,34.34,4580500.0,0.3751,0.1913,-0.1838,33.3166,31.2,29.0834,63.4593,32.58,31.382,6.5167,47.3388,2.3672,True
2012-01-19,34.43,36.12,34.38,35.43,6584300.0,0.5054,0.4479,-0.0575,34.2156,31.4615,28.7074,67.3151,33.23,31.692,15.0685,119.0728,6.0449,True
2012-01-20,35.33,35.88,34.97,35.04,2711900.0,0.5362,0.6127,0.0766,34.8045,31.639,28.4735,64.698,33.778,32.034,13.1148,113.2099,6.0449,True
2012-01-23,35.01,35.53,34.35,34.66,2621200.0,0.5024,0.7046,0.2022,35.2185,31.8565,28.4945,62.1744,34.326,32.318,14.539,89.8039,4.4178,True
2012-01-24,34.62,35.94,34.61,35.81,4452200.0,0.5265,0.8603,0.3338,35.8325,32.124,28.4155,66.4212,35.056,32.6833,16.5748,111.32,5.394,True
2012-01-25,35.71,36.26,35.5,36.23,5190900.0,0.5377,1.0059,0.4682,36.4552,32.395,28.3348,67.8343,35.434,33.0447,17.6509,132.6213,6.1547,True
2012-01-26,36.45,37.97,36.25,36.55,5665100.0,0.5327,1.1341,0.6014,37.052,32.6835,28.315,68.9027,35.658,33.4673,22.0312,168.4421,10.0838,True
2012-01-27,36.38,36.7,35.86,36.6,2539900.0,0.4994,1.2256,0.7262,37.5086,33.018,28.5274,69.0746,35.97,33.8527,19.2333,142.8068,9.0251,True
2012-01-30,36.21,36.22,35.405,35.91,2039400.0,0.4016,1.2283,0.8267,37.7839,33.2935,28.8031,63.8541,36.22,34.1827,18.7541,115.7933,7.7951,True
2012-01-31,36.19,36.23,35.68,36.0,1906100.0,0.3175,1.2236,0.906,37.9986,33.577,29.1554,64.2318,36.258,34.5107,18.36,116.6489,7.8184,True
2012-02-01,36.3301,37.26,36.05,37.0,4175000.0,0.3037,1.2857,0.982,38.3564,33.8865,29.4166,68.1899,36.412,34.8087,17.0594,143.3952,10.1898,True
2012-02-02,37.0,37.9,36.78,36.82,2776000.0,0.2587,1.3054,1.0467,38.5252,34.217,29.9088,66.765,36.466,35.118,23.3322,153.7439,11.6264,True
2012-02-03,37.37,37.95,37.37,37.85,2681000.0,0.2731,1.3881,1.1149,38.8578,34.5685,30.2792,70.5392,36.716,35.488,21.5178,167.4311,11.7386,True
2012-02-06,37.53,37.8,37.2,37.755,2239100.0,0.2516,1.4295,1.1778,39.0752,34.9082,30.7413,69.7564,37.085,35.877,21.3094,157.4403,11.2503,True
2012-02-07,37.74,38.56,37.41,38.34,3189400.0,0.2515,1.4923,1.2407,39.3037,35.2712,31.2388,71.8197,37.553,36.289,23.669,165.655,12.979,True
2012-02-08,38.26,38.85,38.15,38.36,2203300.0,0.2283,1.5261,1.2978,39.6032,35.5627,31.5223,71.8899,37.825,36.557,18.3012,167.7077,13.6318,True
2012-02-09,38.35,38.61,37.98,38.4,2500700.0,0.1924,1.5384,1.3459,39.7802,35.8737,31.9673,72.0393,38.141,36.755,18.218,155.9936,13.1259,True
2012-02-10,37.76,38.125,37.28,37.53,1944000.0,0.0921,1.461,1.3689,39.7382,36.1352,32.5323,64.1022,38.077,36.921,17.4522,128.4609,11.0555,True
2012-02-13,37.99,38.5,37.82,38.37,1865800.0,0.0655,1.4508,1.3853,39.6216,36.4577,33.2939,67.7751,38.2,37.1683,19.6767,139.5682,11.9336,True
2012-02-14,38.19,38.84,38.14,38.79,1431300.0,0.0596,1.4598,1.4002,39.4282,36.7892,34.1503,69.4496,38.29,37.367,18.0009,145.7562,12.728,True
2012-02-15,39.0199,39.18,38.48,38.65,1997900.0,0.031,1.439,1.408,39.509,37.0047,34.5005,68.1842,38.348,37.5283,13.3353,144.6064,13.5213,True
2012-02-16,38.71,39.65,38.63,39.53,2398400.0,0.0549,1.4765,1.4217,39.8332,37.2097,34.5863,71.6616,38.574,37.727,9.773,149.8946,14.6124,True
2012-02-17,39.51,39.58,38.88,38.91,2182400.0,0.0144,1.4397,1.4253,39.927,37.4032,34.8795,66.1998,38.85,37.881,10.3122,138.5852,14.6124,True
2012-02-21,39.0,39.01,37.87,38.11,3253500.0,-0.0758,1.3305,1.4063,39.7769,37.5757,35.3746,59.8893,38.798,38.0277,9.7945,112.9937,11.4862,False
2012-02-22,38.01,38.35,37.61,37.76,3232600.0,-0.1635,1.2019,1.3655,39.7203,37.6732,35.6262,57.3278,38.592,38.145,6.7056,98.5983,10.6958,False
2012-02-23,37.79,38.61,37.4,38.2,4318200.0,-0.1943,1.1226,1.3169,39.7186,37.7717,35.8249,59.6522,38.502,38.225,6.481,99.514,11.3351,False
2012-02-24,38.23,38.3,37.13,37.62,5323000.0,-0.2524,1.0014,1.2538,39.6921,37.8252,35.9584,55.3908,38.12,38.2783,0.8691,86.3946,10.4997,False
2012-02-27,37.22,38.15,36.94,38.02,2453900.0,-0.2615,0.9269,1.1884,39.6773,37.8962,36.1152,57.6275,37.942,38.2897,3.951,83.8414,9.9096,False
2012-02-28,38.02,38.29,37.59,37.99,2298800.0,-0.2662,0.8556,1.1219,39.5305,38.0002,36.47,57.3962,37.918,38.3053,5.7151,86.9363,10.2687,False
2012-02-29,38.05,38.42,37.55,37.85,2784800.0,-0.2744,0.7788,1.0532,39.3223,38.0927,36.8632,56.2673,37.936,38.2727,6.0447,83.2799,10.6052,False
2012-03-01,38.06,38.52,37.3,37.99,2335000.0,-0.2658,0.721,0.9868,39.2671,38.1422,37.0174,57.1699,37.894,38.248,3.3816,80.169,9.8,False
2012-03-02,37.9,37.9,36.76,37.09,2970300.0,-0.3129,0.5956,0.9086,39.2217,38.1557,37.0898,50.054,37.788,38.1607,0.0,61.5732,8.0717,False
2012-03-05,37.03,37.09,36.37,36.65,2060400.0,-0.3624,0.4555,0.8179,39.3434,38.0957,36.8481,46.9904,37.514,38.102,-2.2661,47.1443,6.8366,False
2012-03-06,36.31,36.43,35.55,35.72,2813900.0,-0.4413,0.2664,0.7076,39.6129,37.994,36.3751,41.2699,37.06,37.9253,-3.6243,27.4381,4.2882,False
2012-03-07,35.89,36.28,35.75,36.06,2678600.0,-0.4523,0.1423,0.5946,39.6947,37.88,36.0653,43.943,36.702,37.7433,-5.9129,29.6871,4.2882,False
2012-03-08,36.19,36.67,36.19,36.52,2130600.0,-0.4116,0.0801,0.4917,39.6809,37.788,35.8951,47.4125,36.408,37.6013,-5.6113,38.7477,5.3981,False
2012-03-09,36.5,37.23,36.5,36.81,2035200.0,-0.3504,0.0536,0.4041,39.6253,37.7085,35.7917,49.5228,36.352,37.42,-3.5742,46.457,6.9734,False
2012-03-12,36.6,36.7491,36.2,36.67,1180000.0,-0.3064,0.0211,0.3275,39.6343,37.6655,35.6967,48.5158,36.356,37.2707,-3.6089,38.1154,6.0117,False
2012-03-13,37.06,38.76,36.8,38.67,3457600.0,-0.138,0.1549,0.293,39.6749,37.6805,35.6861,60.7363,36.946,37.308,0.6753,72.3281,11.439,False
2012-03-14,38.93,39.6401,38.51,39.35,4502600.0,0.0154,0.3123,0.2968,39.7787,37.7085,35.6383,63.8612,37.604,37.414,2.06,96.0525,13.6581,True
2012-03-15,39.09,40.21,39.04,40.08,3374000.0,0.1547,0.4902,0.3355,40.0632,37.78,35.4968,66.8919,38.316,37.5393,2.6289,108.297,15.0597,True
2012-03-16,40.03,41.14,40.03,40.9,5154200.0,0.2831,0.6894,0.4063,40.4036,37.8485,35.2934,69.9272,39.134,37.758,3.7579,127.8724,17.2878,True
2012-03-19,40.51,41.64,40.44,41.4,3816200.0,0.377,0.8776,0.5005,40.9334,37.973,35.0126,71.6267,40.08,37.9833,5.2046,136.2726,18.4573,True
2012-03-20,40.85,41.24,40.51,41.1,2831100.0,0.3924,0.991,0.5986,41.3823,38.1225,34.8627,69.1158,40.566,38.1907,5.7165,129.2367,18.4573,True
2012-03-21,41.01,41.71,40.9,41.7,3188200.0,0.4143,1.1165,0.7022,41.9257,38.3195,34.7133,71.2736,41.036,38.4473,8.7614,139.3723,19.5629,True
2012-03-22,41.13,41.29,40.81,41.1,2950200.0,0.3616,1.1542,0.7926,42.2676,38.4645,34.6614,66.3098,41.24,38.6547,6.9412,127.4685,19.2481,True
2012-03-23,41.0,41.25,40.57,41.08,1819500.0,0.3011,1.169,0.8679,42.5833,38.6375,34.6917,66.1452,41.276,38.9207,7.7023,122.7834,18.4025,True
2012-03-26,41.11,42.4,41.01,42.37,2738100.0,0.3218,1.2702,0.9483,43.1083,38.855,34.6017,71.1005,41.47,39.302,11.1402,146.1935,21.1278,True
2012-03-27,42.14,42.6,41.89,42.19,3371500.0,0.2978,1.3206,1.0228,43.5359,39.065,34.5941,69.578,41.688,39.7333,11.2562,151.9428,21.591,True
2012-03-28,42.01,42.41,41.465,41.9,2652300.0,0.2393,1.3219,1.0826,43.865,39.2675,34.67,67.0978,41.728,40.1227,10.3852,141.2369,20.0673,True
2012-03-29,41.62,42.24,41.28,42.04,3138400.0,0.1892,1.3191,1.1299,44.18,39.47,34.76,67.6934,41.916,40.4907,9.6573,136.378,19.4049,True
2012-03-30,42.18,42.5,41.87,42.32,2322500.0,0.1554,1.3242,1.1688,44.4646,39.7315,34.9984,68.8999,42.164,40.858,12.1372,144.8922,20.0354,True
2012-04-02,41.38,42.37,41.226,42.34,2794300.0,0.1167,1.3146,1.1979,44.6571,40.016,35.3749,68.9886,42.158,41.236,14.2356,135.4377,17.7158,True
2012-04-03,42.06,42.69,42.02,42.39,2641800.0,0.0786,1.2962,1.2176,44.6543,40.3495,36.0447,69.2235,42.198,41.484,17.1836,145.0698,18.5115,True
2012-04-04,41.74,41.95,41.4307,41.75,2952500.0,-0.0014,1.2159,1.2172,44.4966,40.634,36.7714,62.7082,42.168,41.644,15.6284,122.2763,16.4034,False
2012-04-05,40.88,41.535,40.3,41.44,3449700.0,-0.0823,1.1144,1.1967,44.2597,40.88,37.5003,59.7878,42.048,41.7347,13.267,99.9214,12.4987,False
2012-04-09,40.7,40.9,40.44,40.54,2114300.0,-0.197,0.9504,1.1474,43.8938,41.0665,38.2392,52.2227,41.692,41.7107,9.8576,82.058,12.4987,False
2012-04-10,40.39,40.65,39.33,39.44,3162700.0,-0.3393,0.7233,1.0626,43.3451,41.205,39.0649,44.7995,41.112,41.58,10.615,52.3136,8.7936,False
2012-04-11,40.15,40.15,39.39,39.62,3518900.0,-0.4089,0.5515,0.9604,43.1988,41.2525,39.3062,46.1417,40.558,41.4813,3.5862,46.4529,8.7936,False
2012-04-12,39.83,40.7,39.66,40.46,1971700.0,-0.3862,0.4777,0.8638,43.0906,41.308,39.5254,51.9799,40.3,41.3987,2.6738,62.8867,10.3073,False
2012-04-13,40.33,41.34,40.28,41.25,3304300.0,-0.3092,0.4774,0.7865,43.0585,41.3665,39.6745,56.7085,40.262,41.4087,2.8102,84.1567,12.0349,False
2012-04-16,41.47,41.77,40.46,41.09,3078900.0,-0.2621,0.4589,0.721,43.0595,41.376,39.6925,55.5221,40.372,41.4093,1.5314,86.1925,13.1776,False
2012-04-17,41.35,42.0,41.35,41.8,1931500.0,-0.1801,0.4959,0.676,43.0897,41.396,39.7023,59.5461,40.844,41.3713,0.8646,104.2527,13.7868,False
2012-04-18,41.57,41.73,41.18,41.43,1074000.0,-0.1491,0.4897,0.6387,43.1007,41.4125,39.7243,56.6828,41.206,41.3207,1.1882,91.0392,13.1898,False
2012-04-19,41.3,41.87,40.345,40.58,2608100.0,-0.1818,0.4114,0.5933,43.0769,41.3565,39.6361,50.684,41.23,41.2327,0.3836,69.5566,10.2995,False
2012-04-20,40.67,41.01,40.41,40.42,1986500.0,-0.2085,0.3327,0.5411,43.0881,41.3225,39.5569,49.6248,41.064,41.1247,-0.6781,55.5878,10.2995,False
2012-04-23,39.86,39.95,38.71,39.03,3925200.0,-0.3079,0.1563,0.4642,43.2485,41.22,39.1915,41.5437,40.652,40.9053,-3.1515,2.2668,4.6717,False
2012-04-24,39.22,39.22,38.46,38.71,1946200.0,-0.3787,-0.0092,0.3695,43.2677,41.037,38.8063,39.9395,40.034,40.6633,-7.5,-16.1983,3.8791,False
2012-04-25,39.24,39.47,38.98,39.27,1559100.0,-0.3709,-0.0941,0.2768,43.1822,40.891,38.5998,43.9946,39.602,40.4553,-7.3474,-1.109,4.6137,False
2012-04-26,39.24,40.28,39.06,40.19,1595000.0,-0.2903,-0.0861,0.2042,43.0671,40.8055,38.5439,49.9434,39.524,40.3513,-5.0224,21.1132,6.9565,False
2012-04-27,40.2,40.31,39.58,39.63,2123500.0,-0.2622,-0.1236,0.1386,42.9274,40.685,38.4426,46.7078,39.366,40.2307,-4.5691,19.2298,7.0425,False
2012-04-30,39.5,39.61,39.17,39.37,1405800.0,-0.2487,-0.1723,0.0765,42.7175,40.5375,38.3575,45.2495,39.434,40.1527,-6.8,-1.5854,5.6849,False
2012-05-01,39.48,41.28,39.37,40.73,2249000.0,-0.1411,-0.1,0.0412,42.478,40.457,38.436,53.4029,39.838,40.2387,-2.5726,43.0495,10.3924,False
2012-05-02,39.65,40.28,39.12,40.16,2144100.0,-0.103,-0.0876,0.0154,42.1634,40.3455,38.5276,50.0555,40.016,40.2747,-5.6454,15.3927,9.5599,False
2012-05-03,40.19,40.26,38.83,38.92,1914900.0,-0.153,-0.1759,-0.0229,42.0031,40.204,38.4049,43.6747,39.762,40.172,-4.0286,-8.3646,8.5939,False
2012-05-04,38.52,38.65,37.24,37.46,1954400.0,-0.2693,-0.3595,-0.0902,42.0735,40.005,37.9365,37.6243,39.328,39.9193,-6.9459,-76.5986,3.5051,False
2012-05-07,37.19,37.5,37.04,37.2,1491900.0,-0.3439,-0.52,-0.1762,42.222,39.838,37.454,36.6554,38.894,39.66,-8.313,-98.3856,2.8883,False
2012-05-08,36.81,36.93,35.44,36.61,3857200.0,-0.4086,-0.6869,-0.2783,42.4634,39.6965,36.9296,34.4956,38.07,39.314,-9.1513,-135.7265,1.8688,False
2012-05-09,36.09,37.12,35.79,36.8,2266200.0,-0.4131,-0.7947,-0.3816,42.5974,39.5555,36.5136,35.8008,37.398,39.0053,-7.5467,-121.8545,1.3032,False
2012-05-10,37.05,37.17,35.46,36.18,2559200.0,-0.4303,-0.9195,-0.4892,42.6859,39.3415,35.9971,33.4692,36.85,38.712,-8.6732,-129.7407,2.2617,False
2012-05-11,36.09,36.66,35.98,36.25,2061900.0,-0.4097,-1.0012,-0.5916,42.5726,39.0915,35.6104,33.9892,36.608,38.434,-11.3208,-123.7223,2.2617,False
2012-05-14,35.81,36.4869,35.725,35.93,1653200.0,-0.3903,-1.0794,-0.6891,42.4462,38.8335,35.2208,32.7359,36.354,38.2273,-12.6481,-127.2745,3.0144,False
2012-05-15,36.17,37.41,35.94,36.45,3586700.0,-0.3182,-1.0869,-0.7687,42.0505,38.566,35.0815,36.7938,36.322,38.0767,-10.9286,-101.4247,0.1743,False
2012-05-16,36.52,36.7,35.655,35.89,2709500.0,-0.285,-1.125,-0.8399,41.6988,38.289,34.8792,34.3993,36.14,37.8513,-12.0537,-117.0109,1.031,False
2012-05-17,35.91,36.03,34.7,34.73,3193000.0,-0.3157,-1.2346,-0.9189,41.5697,37.9965,34.4233,30.0579,35.85,37.4873,-13.9479,-145.5734,3.8431,False
2012-05-18,31.89,32.33,28.52,30.26,24181800.0,-0.5953,-1.6629,-1.0677,42.2353,37.4885,32.7417,19.7612,34.652,36.8627,-21.1656,-290.1798,18.9911,False
2012-05-21,30.32,31.91,29.98,31.85,4779500.0,-0.6281,-1.8528,-1.2247,42.4115,37.1295,31.8475,29.0271,33.836,36.3613,-20.1252,-242.1329,18.9911,False
