date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-01-07,33.94,34.23,33.19,27.4435660912,7114500.0,-0.1127,0.4833,0.5959,27.7654,27.0176,28.5131,52.9752,27.9621,27.8212,3.932,84.2982,8.8095,False
2013-01-08,33.1,33.11,31.74,26.832608242,9210700.0,-0.1781,0.3733,0.5514,27.7272,26.8777,28.5766,46.6717,27.7887,27.7942,-1.046,47.6135,2.8826,False
2013-01-09,32.67,32.81,31.98,26.5931788146,6275800.0,-0.23,0.2639,0.4939,27.671,26.6881,28.6539,44.4508,27.4436,27.7408,-3.3579,42.4811,2.8826,False
2013-01-10,32.6,32.7,32.05,26.7665587447,5213600.0,-0.244,0.1889,0.4329,27.612,26.563,28.6611,46.4287,27.1546,27.6395,-4.246,42.825,2.8826,False
2013-01-11,32.42,33.25,32.4,27.2949547224,4292400.0,-0.2102,0.1702,0.3804,27.6042,26.5481,28.6602,52.0082,26.9862,27.5707,-2.2059,57.3505,4.9481,False
2013-01-14,32.78,33.4,32.47,27.4435660912,4811500.0,-0.1719,0.1655,0.3374,27.6124,26.5641,28.6607,53.4686,26.9862,27.525,-0.3286,59.7859,5.5054,False
2013-01-15,33.09,33.55,32.86,27.6417145828,3257000.0,-0.1294,0.1757,0.305,27.6326,26.5986,28.6667,55.4071,27.148,27.5063,0.7508,66.0646,6.0656,False
2013-01-16,33.59,34.36,33.38,28.2609286191,6185800.0,-0.0592,0.231,0.2902,27.676,26.6133,28.7387,60.8658,27.4815,27.5355,3.0903,85.5596,9.0271,False
2013-01-17,34.55,34.63,34.12,28.4590771108,5729400.0,-0.0021,0.2876,0.2897,27.6846,26.5996,28.7697,62.4421,27.82,27.5861,0.9621,95.5855,9.9891,False
2013-01-18,34.46,34.46,33.9,28.3682590521,4400200.0,0.0254,0.3214,0.2961,27.6867,26.5967,28.7768,61.231,28.0347,27.6379,-1.0197,87.537,9.0337,True
2013-01-22,34.28,34.88,34.01,28.719147006,4504000.0,0.0609,0.3722,0.3113,27.7162,26.5505,28.8819,64.1125,28.2898,27.746,1.3364,94.6141,10.5423,True
2013-01-23,35.0,35.0,34.14,28.6654817896,4452600.0,0.0738,0.4035,0.3297,27.7534,26.5185,28.9883,63.341,28.4946,27.8104,3.2448,94.2184,10.9713,True
2013-01-24,35.0,35.62,34.78,29.2846958259,7095400.0,0.1145,0.4728,0.3583,27.8264,26.4223,29.2306,68.0882,28.6993,27.8748,5.3849,112.845,13.1593,True
2013-01-25,35.64,36.19,35.52,29.8461165522,6799800.0,0.1665,0.5665,0.4,27.9338,26.279,29.5885,71.654,28.9767,27.9838,6.4412,131.1351,15.1099,True
2013-01-28,36.89,37.02,36.35,30.0360088567,6478000.0,0.1989,0.6486,0.4497,28.056,26.1748,29.9372,72.7571,29.3103,28.1104,10.3428,148.4973,17.8426,True
2013-01-29,35.71,36.95,35.56,29.6644804349,6127500.0,0.181,0.6759,0.4949,28.1844,26.2333,30.1354,67.2692,29.4994,28.2585,10.8944,132.7745,14.2817,True
2013-01-30,35.77,36.71,35.77,30.1681078511,7828600.0,0.1879,0.7298,0.5419,28.3078,26.1899,30.4257,70.5008,29.7999,28.4808,8.8994,137.2599,14.2817,True
2013-01-31,36.36,36.78,36.0,29.7222737449,4036700.0,0.1489,0.7281,0.5791,28.378,26.172,30.5839,64.464,29.8874,28.6894,6.6087,132.6571,14.5184,True
2013-02-01,36.4399,36.67,36.08,29.9286784237,4843000.0,0.1246,0.7349,0.6103,28.4638,26.1591,30.7686,65.9118,29.9039,28.9002,5.313,133.361,14.5184,True
2013-02-04,36.1,36.52,35.6499,29.4580757561,3798600.0,0.0673,0.6944,0.6271,28.5299,26.1909,30.8689,59.9454,29.7883,29.0444,6.6277,118.1896,12.5436,True
2013-02-05,35.98,36.28,35.46,29.7057613706,6207600.0,0.0379,0.6745,0.6366,28.643,26.3063,30.9797,61.8907,29.7966,29.1953,5.9889,115.831,11.6789,True
2013-02-06,35.84,36.31,35.75,29.8130918036,3061200.0,0.0185,0.6597,0.6412,28.792,26.5582,31.0258,62.7311,29.7256,29.34,9.6648,120.8645,11.7878,True
2013-02-07,36.0,36.0,35.09,29.3631296039,5522800.0,-0.0292,0.6048,0.6339,28.9305,26.9277,30.9333,57.0775,29.6537,29.4135,9.7226,100.0459,8.7872,False
2013-02-08,35.59,36.18,35.55,29.5158690662,5143800.0,-0.0535,0.567,0.6205,29.068,27.3165,30.8194,58.4398,29.5712,29.4839,10.6422,110.4338,9.4612,False
2013-02-11,35.85,35.85,35.16,29.1938777673,5580200.0,-0.0922,0.5053,0.5975,29.1629,27.6118,30.7141,54.5307,29.5183,29.539,7.8195,93.1699,7.7075,False
2013-02-12,36.0,36.1,35.255,29.235158703,5145100.0,-0.1144,0.4544,0.5689,29.2525,27.9169,30.5881,54.9447,29.4242,29.5734,8.0838,97.7811,8.6615,False
2013-02-13,35.41,36.19,34.7,29.5736623762,10308300.0,-0.106,0.4364,0.5424,29.3491,28.2319,30.4663,58.2817,29.3763,29.6339,7.8689,94.0929,6.1837,False
2013-02-14,34.9899,35.92,34.0,29.6066871248,10459800.0,-0.0979,0.42,0.5179,29.4164,28.4131,30.4196,58.6022,29.4251,29.6554,4.5402,76.2321,3.1663,False
2013-02-15,35.69,36.61,35.56,30.1763640383,8517500.0,-0.0561,0.4478,0.5039,29.5022,28.5487,30.4558,63.7494,29.5572,29.6774,5.7176,121.1907,5.8482,False
2013-02-19,36.5,36.61,36.25,30.1185707282,4709300.0,-0.0353,0.4598,0.4951,29.5898,28.7547,30.4249,62.8994,29.7421,29.6829,6.2391,127.3052,5.8482,False
2013-02-20,36.56,36.57,35.455,29.342489136,5152100.0,-0.0744,0.4021,0.4765,29.6209,28.8765,30.3653,52.7744,29.7636,29.6615,4.8452,94.3309,2.4666,False
2013-02-21,35.38,35.79,34.13,28.5168704208,7483400.0,-0.152,0.2864,0.4385,29.6135,28.8292,30.3978,44.5927,29.5522,29.5514,2.2571,38.9699,2.7969,False
2013-02-22,34.72,34.92,34.16,28.3847714264,6796900.0,-0.2052,0.182,0.3872,29.5685,28.6265,30.5105,43.4382,29.3078,29.4622,-1.9652,19.1041,2.7969,False
2013-02-25,34.56,35.0,33.57,27.7242764543,7452700.0,-0.2734,0.0454,0.3188,29.4624,28.2347,30.6901,38.1475,28.8174,29.3152,-3.2882,-7.2926,5.0431,False
2013-02-26,33.75,34.16,33.51,27.8976563845,5498900.0,-0.2937,-0.0482,0.2454,29.3555,27.9824,30.7286,40.1961,28.3732,29.2112,-7.7256,-23.4569,5.2695,False
2013-02-27,33.89,34.6499,33.61,28.4260523622,4173700.0,-0.2595,-0.0789,0.1805,29.2936,27.871,30.7161,46.0327,28.1899,29.1259,-6.2249,-2.041,3.226,False
2013-02-28,34.33,34.5,33.82,27.9389373202,4348800.0,-0.2572,-0.141,0.1162,29.1821,27.7029,30.6613,41.9854,28.0743,29.001,-6.0202,-15.4484,3.226,False
2013-03-01,33.81,34.24,33.3,28.0297553789,6253200.0,-0.2375,-0.1807,0.0569,29.0975,27.5591,30.6359,42.9868,28.0033,28.9121,-6.9059,-31.8403,5.2451,False
2013-03-04,33.94,33.95,33.29,27.7325326415,4540900.0,-0.2323,-0.2335,-0.0012,28.9877,27.3899,30.5854,40.5336,28.005,28.7932,-7.4175,-48.2083,5.2838,False
2013-03-05,33.76,34.55,33.73,28.1866229348,4101600.0,-0.1878,-0.2359,-0.0482,28.9241,27.3052,30.543,45.6141,28.0628,28.726,-5.3943,-16.0575,2.7272,False
2013-03-06,34.35,34.77,34.18,28.525126608,3583200.0,-0.128,-0.2082,-0.0802,28.8651,27.2787,30.4514,49.0881,28.0826,28.6787,-4.1621,5.9323,1.8053,False
2013-03-07,34.53,34.945,33.96,28.3022095549,4677900.0,-0.0973,-0.2018,-0.1045,28.7895,27.2477,30.3314,46.9711,28.1552,28.5939,-3.7593,-2.4551,2.6933,False
2013-03-08,34.5,34.67,34.07,28.2444162448,4961300.0,-0.0758,-0.1992,-0.1234,28.7336,27.1979,30.2693,46.4151,28.1982,28.5031,-3.6944,-8.7059,2.6933,False
2013-03-11,34.05,34.69,34.015,28.632457041,4996000.0,-0.0324,-0.1639,-0.1315,28.6894,27.196,30.1828,50.6203,28.3782,28.4002,-4.1183,0.5744,2.9203,False
2013-03-12,34.29,34.43,33.705,28.0710363147,5155500.0,-0.0381,-0.1791,-0.141,28.6333,27.1356,30.131,45.1301,28.355,28.2637,-3.9609,-29.3246,4.2011,False
2013-03-13,34.09,34.27,33.66,28.2279038705,3900400.0,-0.0284,-0.1765,-0.1481,28.5829,27.1019,30.0639,46.8557,28.2956,28.1894,-5.0693,-31.1705,4.3874,False
2013-03-14,34.18,34.56,34.18,28.4921018594,4566700.0,-0.0026,-0.1514,-0.1488,28.5288,27.1192,29.9385,49.7095,28.3336,28.1877,-4.504,-6.1259,3.0742,False
2013-03-15,34.34,34.83,34.27,28.5333827951,5607500.0,0.0177,-0.1267,-0.1444,28.4752,27.1549,29.7955,50.1576,28.3914,28.1976,-3.0345,2.0416,1.861,True
2013-03-18,34.28,34.3,33.8565,28.1618543733,6574600.0,0.0071,-0.1355,-0.1426,28.3745,27.3051,29.4438,46.1892,28.2973,28.2268,-6.3098,-32.5495,3.6277,True
2013-03-19,34.13,34.249,33.52,28.0297553789,5887900.0,-0.0071,-0.1515,-0.1444,28.27,27.5522,28.9878,44.8377,28.289,28.2356,-6.4491,-45.0342,5.0423,False
2013-03-20,34.2,34.43,33.98,28.1948791219,4914500.0,-0.0037,-0.149,-0.1453,28.2126,27.69,28.7352,46.9178,28.2824,28.2202,-5.8518,-24.5327,4.2056,False
2013-03-21,33.86,33.965,33.4201,27.8811440102,4854300.0,-0.0201,-0.1705,-0.1503,28.1808,27.6588,28.7029,43.573,28.1602,28.2163,-5.0992,-59.1078,6.5473,False
2013-03-22,33.78,33.91,33.44,27.6912517057,6883400.0,-0.0401,-0.2005,-0.1604,28.1462,27.5918,28.7005,41.6476,27.9918,28.1938,-2.8923,-65.6764,6.5473,False
2013-03-25,33.55,33.73,33.095,27.4022851554,4830500.0,-0.0675,-0.2447,-0.1772,28.1301,27.5125,28.7476,38.8486,27.8399,28.1718,-3.6286,-86.3495,7.9808,False
2013-03-26,33.46,33.5401,33.045,27.5013594012,3213300.0,-0.0732,-0.2687,-0.1955,28.1103,27.4409,28.7796,40.3219,27.7342,28.1261,-1.8147,-89.2459,8.1883,False
2013-03-27,33.02,33.95,32.975,27.8233507001,3964400.0,-0.0506,-0.2588,-0.2082,28.0801,27.4161,28.7442,44.9411,27.6599,28.0793,-2.0199,-72.714,6.1914,False
2013-03-28,33.59,34.215,33.3288,28.2031353091,7173000.0,-0.0076,-0.2177,-0.2101,28.0933,27.4305,28.7561,49.8468,27.7243,28.0727,-0.8261,-47.2644,4.9182,False
2013-04-01,34.07,34.4,33.7,28.1205734376,4954000.0,0.0163,-0.1897,-0.206,28.0979,27.4356,28.7601,48.8334,27.8101,28.0644,0.4673,-35.8244,4.0327,True
2013-04-02,34.34,34.95,34.11,28.6489694153,8198600.0,0.0661,-0.1234,-0.1895,28.1437,27.4624,28.825,55.0939,28.0595,28.0655,2.9455,3.4976,1.4441,True
2013-04-03,34.61,34.9,34.36,28.4343085493,5836300.0,0.0819,-0.0872,-0.169,28.1561,27.4632,28.849,52.3081,28.2461,28.0898,1.013,1.2816,1.4441,True
2013-04-04,34.32,34.61,34.11,28.5416389823,4060500.0,0.0958,-0.0492,-0.1451,28.1569,27.4622,28.8516,53.5659,28.3897,28.1107,-0.4602,-10.2358,2.5836,True
2013-04-05,34.13,34.145,33.19,28.0710363147,10886500.0,0.0709,-0.0565,-0.1273,28.1453,27.453,28.8377,47.6608,28.3633,28.0826,-2.2893,-62.7828,6.6238,True
2013-04-08,33.91,34.05,33.77,28.0132430046,5871800.0,0.049,-0.0661,-0.1151,28.1338,27.4407,28.8268,46.9794,28.3418,28.0479,-1.7883,-55.2757,6.6238,True
2013-04-09,34.1,34.54,34.005,28.2113914962,8866100.0,0.0464,-0.0571,-0.1035,28.1127,27.457,28.7685,49.6252,28.2543,28.0512,-0.4324,-32.996,4.2424,True
2013-04-10,33.69,34.215,33.511,27.7573012029,11516900.0,0.0143,-0.0857,-0.0999,28.097,27.4233,28.7708,44.2085,28.1189,28.0331,-0.6245,-72.2049,6.386,True
2013-04-11,33.59,33.61,33.11,27.6334583956,8647600.0,-0.0136,-0.1169,-0.1033,28.0673,27.3674,28.7673,42.842,27.9373,27.9956,-1.9259,-104.9716,8.0845,False
2013-04-12,33.48,36.16,33.23,29.2723115452,20926200.0,0.0752,-0.0093,-0.0845,28.1063,27.2472,28.9655,60.2586,28.1775,28.0884,4.6296,21.5104,3.2657,True
2013-04-15,35.25,35.83,34.62,28.6737379767,8646200.0,0.0895,0.0273,-0.0622,28.1133,27.2382,28.9885,53.8388,28.3096,28.1539,2.8711,29.4066,3.2657,True
2013-04-16,34.82,35.97,34.64,29.5654061891,8142100.0,0.1512,0.1268,-0.0244,28.1835,27.1031,29.264,60.5474,28.5804,28.2981,4.8688,61.6829,3.8391,True
2013-04-17,35.5,35.52,34.6111,28.6654817896,6196700.0,0.1248,0.1316,0.0068,28.2153,27.1175,29.3131,52.3245,28.7621,28.3757,3.7111,17.505,3.71,True
2013-04-18,34.86,34.96,33.68,27.8894001973,5893100.0,0.0521,0.0719,0.0198,28.2,27.0931,29.307,46.4906,28.8133,28.3801,1.5394,-48.7563,0.3475,True
2013-04-19,33.17,33.43,32.75,27.2371614124,9945600.0,-0.038,-0.0277,0.0103,28.1678,26.9904,29.3452,42.249,28.4062,28.3157,-1.5752,-132.3906,4.1563,False
2013-04-22,33.27,34.17,33.12,28.1701105605,6999200.0,-0.0331,-0.031,0.002,28.1918,27.0348,29.3487,49.3334,28.3055,28.319,0.7667,-70.5134,1.0316,False
2013-04-23,34.45,35.38,34.15,28.855374094,8393700.0,0.0155,0.0214,0.0059,28.2644,27.1327,29.3962,53.7941,28.1635,28.3328,4.8918,13.552,3.7689,True
2013-04-24,34.81,35.25,34.73,28.7810684097,6846100.0,0.0403,0.0563,0.016,28.3284,27.2323,29.4245,53.2494,28.1866,28.3559,5.0981,26.8375,3.7689,True
2013-04-25,35.1,35.59,34.73,28.7397874739,6834100.0,0.051,0.0797,0.0287,28.3742,27.2899,29.4586,52.9304,28.3567,28.3691,4.8306,37.8662,5.0796,True
2013-04-26,34.83,35.1,34.59,28.7893245968,5778300.0,0.0579,0.1011,0.0432,28.4036,27.3077,29.4995,53.2902,28.6671,28.417,2.5866,24.1773,4.4837,True
2013-04-29,35.0,35.12,34.51,28.5086142337,5291300.0,0.0409,0.0943,0.0534,28.423,27.3341,29.5118,50.9269,28.7348,28.45,2.093,14.8486,4.1405,True
2013-04-30,34.25,34.91,34.09,28.8058369711,7600600.0,0.0466,0.1116,0.0651,28.4308,27.3333,29.5283,53.2775,28.7249,28.4896,-0.1144,9.33,2.3457,True
2013-05-01,34.81,34.858,33.65,28.1948791219,10225200.0,0.0081,0.0752,0.0671,28.4188,27.3165,29.5211,48.1933,28.6077,28.5188,-0.1203,-30.5119,0.5005,True
2013-05-02,34.2,34.3,33.61,27.9637058817,8258700.0,-0.0318,0.0273,0.0591,28.3899,27.2718,29.508,46.3983,28.4525,28.5408,-0.8957,-59.6302,0.3332,False
2013-05-03,34.29,35.07,34.24,28.8140931583,17404900.0,-0.0014,0.0574,0.0588,28.4271,27.3045,29.5497,53.2598,28.4574,28.5103,2.709,31.9208,3.4776,False
2013-05-06,34.87,35.83,34.761,29.3012082002,7077500.0,0.0483,0.1191,0.0708,28.4915,27.3243,29.6586,56.6643,28.6159,28.5521,5.2276,103.3938,6.4403,True
2013-05-07,35.5,35.75,35.19,29.3590015103,6011900.0,0.0799,0.1707,0.0908,28.5489,27.3307,29.767,57.0619,28.7266,28.5383,3.5032,121.1323,6.4403,True
2013-05-08,35.54,36.26,35.37,29.5736623762,7364800.0,0.1084,0.2263,0.1179,28.6397,27.4005,29.8789,58.5744,29.0023,28.5989,5.9769,155.0603,8.3917,True
2013-05-09,35.82,36.07,35.51,29.4993566919,6500000.0,0.1148,0.2614,0.1466,28.733,27.5304,29.9355,57.819,29.3095,28.7062,7.3193,148.5721,8.3917,True
2013-05-10,35.84,36.24,35.58,29.8461165522,7012700.0,0.1336,0.3136,0.18,28.7617,27.484,30.0394,60.374,29.5159,28.8801,0.2212,170.4081,9.0457,True
2013-05-13,36.17,36.98,35.6,29.7965794293,10732600.0,0.1335,0.3469,0.2134,28.8178,27.4641,30.1715,59.8194,29.6149,28.9886,3.2096,188.8861,11.832,True
2013-05-14,36.07,36.31,35.51,29.5406376276,8922400.0,0.1082,0.3487,0.2405,28.8166,27.4655,30.1676,56.9247,29.6513,29.0343,0.9452,152.7137,11.4099,True
2013-05-15,35.61,36.5,35.5,29.9080379558,6717700.0,0.1079,0.3754,0.2674,28.8787,27.4492,30.3082,59.9085,29.7181,29.1094,2.759,178.2504,12.122,True
2013-05-16,36.55,39.15,36.46,31.7532957842,25043200.0,0.2174,0.5392,0.3218,29.0719,27.2413,30.9025,70.795,30.1689,29.3103,11.9851,364.8495,21.116,True
2013-05-17,38.93,39.08,37.8,31.2414121808,18518800.0,0.2391,0.6206,0.3816,29.2721,27.4123,31.1319,65.508,30.448,29.4738,16.901,344.665,21.116,True
2013-05-20,37.37,37.57,37.05,30.704760016,12979300.0,0.2024,0.6345,0.4321,29.3988,27.5114,31.2862,60.4381,30.6296,29.6202,9.9502,231.5758,17.5933,True
2013-05-21,37.15,37.1699,36.22,30.2424135355,23442400.0,0.1353,0.6013,0.466,29.4682,27.5639,31.3725,56.4083,30.77,29.7159,5.0591,168.0349,13.8662,True
2013-05-22,38.88,38.94,36.875,30.7790657003,36125900.0,0.1162,0.6112,0.495,29.5681,27.6096,31.5266,59.7462,30.9442,29.8882,10.4681,232.6491,19.4063,True
2013-05-23,37.5,37.5,36.85,30.4570744014,11277400.0,0.073,0.5863,0.5133,29.654,27.6977,31.6102,56.9432,30.6849,30.0544,5.3667,172.0956,19.2961,True
2013-05-24,36.76,36.84,36.28,30.0938021668,8857300.0,0.0143,0.5312,0.5169,29.7192,27.7959,31.6425,53.8872,30.4554,30.1398,4.9573,123.9829,16.7966,True
2013-05-28,36.75,38.25,36.75,31.1340817478,16258500.0,0.0384,0.5649,0.5265,29.8505,27.9172,31.7837,60.4067,30.5413,30.262,8.9123,186.0298,20.9624,True
2013-05-29,37.56,38.0,37.29,31.142337935,8478600.0,0.0472,0.5855,0.5383,29.9673,28.0183,31.9162,60.4542,30.7213,30.3808,8.8513,180.5,20.9624,True
2013-05-30,37.87,38.12,37.57,31.3817673624,5409900.0,0.0607,0.6141,0.5534,30.1266,28.2642,31.9891,61.8766,30.8418,30.5014,9.358,181.9226,21.3092,True
2013-05-31,37.83,38.105,37.52,30.9854703791,5029700.0,0.0356,0.5979,0.5623,30.2777,28.6686,31.8869,58.1664,30.9475,30.6005,11.0933,159.4584,21.0841,True
2013-06-03,37.51,37.77,37.02,31.0762884378,6683200.0,0.0187,0.5856,0.567,30.3908,28.8951,31.8866,58.7734,31.144,30.6825,7.6989,136.5053,18.8414,True
2013-06-04,37.37,37.745,37.1,30.7873218875,3385900.0,-0.0165,0.5463,0.5629,30.4651,29.0477,31.8826,56.0033,31.0746,30.7485,5.3447,123.818,18.8414,False
2013-06-05,37.27,37.78,37.0201,30.8038342618,8407600.0,-0.0418,0.5106,0.5524,30.5374,29.2082,31.8665,56.1299,31.0069,30.8327,5.6783,117.069,18.4788,False
2013-06-06,37.58,37.6399,37.08,31.0515198763,6830900.0,-0.0447,0.4965,0.5412,30.6113,29.3417,31.8809,58.0689,30.9409,30.909,3.8056,115.2166,18.4788,False
2013-06-07,37.68,38.16,37.55,31.3487426138,5136200.0,-0.0301,0.5036,0.5337,30.7037,29.5041,31.9034,60.3235,31.0135,30.882,5.7943,131.9499,20.1197,False
2013-06-10,37.94,38.22,37.7,31.4890977953,6266100.0,-0.0153,0.5146,0.5299,30.7859,29.6076,31.9642,61.3744,31.0961,30.8985,5.4636,131.4616,20.3079,False
2013-06-11,37.68,38.57,37.66,31.5138663568,6162100.0,-0.0085,0.5193,0.5277,30.8717,29.7452,31.9983,61.5668,31.2414,30.9524,4.2996,130.2362,21.4063,False
2013-06-12,38.65,38.8,38.21,31.6542215384,7442200.0,0.0004,0.5282,0.5278,30.9774,29.9811,31.9737,62.6954,31.4115,31.0466,6.8576,138.356,22.1237,True
2013-06-13,38.23,38.54,37.7,31.745039597,5715300.0,0.0069,0.5365,0.5296,31.0693,30.1484,31.9901,63.4396,31.5502,31.111,5.589,122.1724,19.6609,True
2013-06-14,38.46,38.56,37.89,31.2950773973,3954100.0,-0.0229,0.5009,0.5238,31.0464,30.1731,31.9196,57.3643,31.5395,31.1668,-1.507,112.012,19.7255,False
2013-06-17,38.13,38.915,38.1,31.8771385914,5754500.0,-0.008,0.5138,0.5218,31.0781,30.1353,32.021,62.3602,31.6171,31.2857,-0.4222,125.7455,20.8732,False
2013-06-18,38.73,39.51,38.695,32.5211211893,7066600.0,0.0381,0.5694,0.5314,31.169,30.0534,32.2845,66.9508,31.8185,31.3782,5.1637,148.1942,22.7557,True
2013-06-19,39.35,39.475,38.77,32.182617516,5457700.0,0.0385,0.5795,0.541,31.266,30.1521,32.3798,62.6477,31.9242,31.4475,6.2015,136.7001,22.7557,True
2013-06-20,38.45,38.85,38.02,31.6294529769,5380700.0,-0.0035,0.5367,0.5401,31.3085,30.2074,32.4096,56.3109,31.9011,31.4641,-0.2311,103.252,19.0632,False
2013-06-21,38.39,38.495,37.53,31.3487426138,9182700.0,-0.0524,0.4746,0.527,31.3531,30.3236,32.3825,53.3754,31.9118,31.4883,2.6533,83.1236,16.7302,False
2013-06-24,37.65,37.87,37.29,30.869883759,6916400.0,-0.1157,0.3823,0.4981,31.3919,30.5068,32.2769,48.7323,31.7104,31.4745,2.7959,59.9898,15.602,False
2013-06-25,37.62,37.75,37.07,30.9194208819,5311700.0,-0.1507,0.3097,0.4604,31.3811,30.4788,32.2835,49.2219,31.39,31.4833,-1.3072,53.8868,14.5697,False
2013-06-26,37.78,38.07,37.555,31.2331559936,3703600.0,-0.1489,0.2742,0.4232,31.3857,30.4873,32.2841,52.3121,31.2001,31.5119,0.1842,68.7943,15.6834,False
2013-06-27,38.0,38.27,37.88,31.3404864266,3139600.0,-0.137,0.2519,0.3889,31.3836,30.485,32.2822,53.3527,31.1423,31.5312,0.3935,75.7377,16.3763,False
2013-06-28,37.68,38.12,37.5,31.1918750579,6723800.0,-0.1354,0.2197,0.3551,31.3939,30.5092,32.2787,51.6798,31.111,31.5207,0.0394,63.2648,14.5573,False
2013-07-01,37.74,38.34,37.72,31.2414121808,3729300.0,-0.1273,0.1959,0.3232,31.4022,30.5265,32.2779,52.2149,31.1853,31.5042,1.5091,68.4747,15.3364,False
2013-07-02,37.95,38.47,37.82,31.6129406026,4741900.0,-0.0949,0.2047,0.2995,31.4435,30.6108,32.2762,56.1198,31.324,31.5108,1.9208,76.415,15.7978,False
2013-07-03,38.17,38.59,38.09,31.6294529769,1926700.0,-0.0712,0.2105,0.2817,31.4848,30.7027,32.2668,56.2899,31.4032,31.5092,2.144,80.3166,16.2264,False
2013-07-05,38.39,38.96,38.33,32.0092375859,2119800.0,-0.031,0.243,0.274,31.5326,30.7453,32.32,60.1012,31.537,31.5268,3.5072,94.303,17.5424,False
2013-07-08,38.98,38.99,38.48,31.8110890942,5083600.0,-0.0193,0.2499,0.2691,31.5558,30.7642,32.3473,57.3079,31.6608,31.5612,2.1751,91.4068,17.649,False
2013-07-09,38.69,38.83,38.355,32.0505185216,3425500.0,0.0019,0.2715,0.2696,31.5838,30.7644,32.4033,59.7309,31.8226,31.5728,1.9901,93.6482,17.649,True
2013-07-10,38.68,38.9655,38.47,32.1168242233,3686400.0,0.0168,0.2906,0.2738,31.614,30.7633,32.4647,60.3978,31.9234,31.5458,1.4173,96.3868,18.1455,True
2013-07-11,39.13,39.28,38.845,32.3488941789,3553200.0,0.0376,0.3208,0.2832,31.6487,30.7396,32.5578,62.7134,32.0673,31.5569,1.6298,108.8697,19.2941,True
2013-07-12,39.18,39.41,39.17,32.5726759219,4426800.0,0.0604,0.3587,0.2983,31.6901,30.6958,32.6844,64.8377,32.18,31.6198,2.654,117.839,19.7674,True
2013-07-15,40.06,40.48,39.85,33.2357329381,9424700.0,0.1111,0.4372,0.3261,31.7871,30.605,32.9693,70.2231,32.4649,31.7456,5.3865,156.6648,23.5211,True
2013-07-16,40.02,40.2,39.84,33.2108683,4431300.0,0.1325,0.4917,0.3592,31.8538,30.5184,33.1893,69.7936,32.697,31.9016,3.7028,151.3425,23.4662,True
2013-07-17,40.08,40.72,40.0,33.5838378716,6027700.0,0.1595,0.5585,0.3991,31.907,30.3964,33.4175,72.497,32.9904,32.0793,3.4623,169.642,25.2237,True
2013-07-18,40.8,41.39,40.44,33.965095656,6849100.0,0.1887,0.635,0.4462,31.9961,30.2405,33.7516,74.9522,33.3136,32.2614,5.2579,193.0706,27.408,True
2013-07-19,41.14,41.47,40.96,34.2551831006,6954700.0,0.2116,0.7107,0.4991,32.1274,30.1257,34.1291,76.6513,33.6501,32.4557,7.1579,203.6856,27.6646,True
2013-07-22,41.55,41.55,40.8,34.2137420371,6220700.0,0.2077,0.7587,0.5511,32.2706,30.1087,34.4326,75.8636,33.8457,32.6572,8.3548,195.2654,26.7534,True
2013-07-23,41.2,41.59,40.845,33.907078167,5716100.0,0.1697,0.7632,0.5935,32.4225,30.2488,34.5962,70.148,33.985,32.8349,10.2491,184.7604,26.886,True
2013-07-24,41.2,42.11,41.01,34.2054538243,7273900.0,0.1507,0.7818,0.6312,32.5868,30.3957,34.7779,72.3219,34.1093,33.0077,11.9824,196.6542,28.5959,True
2013-07-25,41.24,41.67,41.19,34.4292355673,4596100.0,0.1393,0.8053,0.666,32.7466,30.508,34.9852,73.852,34.2021,33.1944,9.8808,190.0669,28.5959,True
2013-07-26,41.15,41.4225,40.88,34.271759526,3109600.0,0.1088,0.802,0.6932,32.8931,30.6581,35.1281,70.8969,34.2055,33.3452,8.6574,170.4338,26.7681,True
2013-07-29,41.3,41.3,40.7,33.8656371035,3981800.0,0.0518,0.7579,0.7061,33.0268,30.8975,35.1562,63.8388,34.1358,33.4822,8.7623,150.6766,25.713,True
2013-07-30,41.11,41.33,40.88,34.0396895703,4258100.0,0.0179,0.7286,0.7106,33.1667,31.1609,35.1726,65.4196,34.1624,33.6148,8.2168,150.6915,25.8177,True
2013-07-31,41.3,41.585,41.08,34.0811306338,4572900.0,-0.008,0.7006,0.7086,33.2902,31.3805,35.1998,65.801,34.1375,33.7457,8.5165,151.4473,26.7101,False
2013-08-01,41.22,41.71,41.21,34.3795062911,3554700.0,-0.0113,0.6945,0.7058,33.4277,31.623,35.2323,68.4825,34.1275,33.8811,8.5043,153.4659,27.147,False
2013-08-02,41.55,41.59,41.15,34.1805891862,3290500.0,-0.0319,0.6659,0.6978,33.5362,31.8272,35.2452,64.8505,34.1093,33.9883,7.1646,139.1009,26.7781,False
2013-08-05,41.21,41.77,41.2,34.5452705452,4382800.0,-0.0262,0.665,0.6913,33.6729,32.1063,35.2396,68.1668,34.2452,34.0756,7.5456,142.3637,27.4206,False
2013-08-06,41.72,41.9,41.23,34.3960827165,3466900.0,-0.0371,0.6449,0.682,33.7902,32.384,35.1965,65.4598,34.3165,34.1546,7.9063,134.7629,27.8853,False
