date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-06-27,32.93,33.42,32.91,29.893342217,360000.0,-0.0076,-0.0828,0.0752,29.9631,28.9595,30.9667,50.017,29.6017,30.1468,0.7841,-10.1981,2.4301,False
2012-06-28,33.3,33.71,33.11,30.1348503678,512900.0,0.0125,-0.0501,0.0627,29.9935,29.008,30.9791,53.6622,29.7019,30.1313,1.8737,32.5618,0.4136,False
2012-06-29,34.28,34.64,33.79,30.8772643127,370500.0,0.0874,0.0198,0.0676,30.0848,29.1271,31.0424,62.637,29.9524,30.1545,5.4811,159.3814,5.6445,True
2012-07-02,34.69,34.99,34.35,31.2887226437,417100.0,0.1779,0.0882,0.0897,30.1885,29.1824,31.1946,66.4908,30.3263,30.2124,6.1912,217.1692,7.7741,True
2012-07-03,34.92,35.28,34.84,31.5570650334,149700.0,0.2682,0.1428,0.1254,30.3026,29.2217,31.3834,68.7436,30.7502,30.2768,7.4954,247.5203,9.4952,True
2012-07-05,35.22,35.49,35.0501,31.6912362283,387200.0,0.3466,0.1769,0.1696,30.3875,29.1604,31.6146,69.8302,31.1098,30.3668,5.814,251.6869,10.7222,True
2012-07-06,35.23,35.3399,34.88,31.2797778973,285100.0,0.3712,0.1613,0.21,30.4332,29.1461,31.7202,62.6717,31.3388,30.4384,3.6057,201.8771,9.4994,True
2012-07-09,34.88,34.92,34.65,31.1456067025,248100.0,0.3756,0.1325,0.2431,30.464,29.1402,31.7878,60.5046,31.3925,30.4825,2.1053,157.929,7.8614,True
2012-07-10,35.02,35.1799,34.51,30.966711776,345900.0,0.3605,0.0939,0.2666,30.4913,29.1498,31.8328,57.6566,31.3281,30.5201,1.9116,146.1338,9.4185,True
2012-07-11,34.72,34.78,34.41,31.0472144929,234000.0,0.3509,0.0675,0.2834,30.5141,29.1512,31.877,58.5963,31.2261,30.56,1.4941,124.0175,8.6997,True
2012-07-12,34.59,34.82,34.4,31.0114355076,315200.0,0.3366,0.0425,0.2941,30.5477,29.1706,31.9247,57.9835,31.0901,30.6006,1.516,117.4913,8.943,True
2012-07-13,34.82,35.32,34.74,31.5391755407,288500.0,0.3636,0.0557,0.308,30.6143,29.1818,32.0467,63.9423,31.142,30.7276,3.7298,159.0861,11.9267,True
2012-07-16,35.31,35.33,34.77,31.1992751804,297500.0,0.3535,0.0365,0.3171,30.6501,29.1969,32.1033,58.2424,31.1528,30.8325,3.063,139.8533,11.9854,True
2012-07-17,34.89,35.27,34.74,31.2171646731,282400.0,0.3431,0.0208,0.3223,30.6908,29.222,32.1596,58.4512,31.2029,30.9524,3.0383,130.542,11.7583,True
2012-07-18,34.79,35.24,34.79,31.4855070628,237400.0,0.3523,0.024,0.3283,30.7426,29.239,32.2463,61.5426,31.2905,31.089,2.591,134.5718,11.7583,True
2012-07-19,35.21,35.32,34.92,31.3513358679,166800.0,0.3449,0.0133,0.3316,30.7901,29.2724,32.3077,59.1836,31.3585,31.1862,3.5747,130.3802,12.249,True
2012-07-20,34.93,34.99,34.56,31.0829934782,138500.0,0.3137,-0.0143,0.328,30.8625,29.437,32.288,54.6914,31.2673,31.2494,2.4897,95.5033,9.4633,False
2012-07-23,34.37,34.63,33.92,30.8235958348,214100.0,0.265,-0.0504,0.3154,30.9224,29.6141,32.2307,50.7052,31.1921,31.2458,3.6516,55.1513,4.7627,False
2012-07-24,34.68,34.68,34.15,30.8235958348,296700.0,0.2238,-0.0733,0.2971,30.9927,29.8782,32.1071,50.7052,31.1134,31.2148,4.7576,62.6775,5.0865,False
